My mom called and my dad has been doing a lot better , apparently 	I am glad your mom called and your dad is doing better 	pos	full
While moving to a new town , some of my belongings got destroyed 	I am sorry some of your belongings got destroyed in the move	neg	condensed
While moving to a new town , some of my belongings got destroyed 	I am sorry to hear your that in your move some of your belongings got destroyed	neg	full
I ran out of gas on the way to work 	I am sorry you ran out of gas 	neg	condensed
I ran out of gas on the way to work 	I am sorry that you had no gas going to work 	neg	full
My sunroof is fixed so we can finally use it 	I am happy that your sunroof is fixed 	pos	condensed
My sunroof is fixed so we can finally use it 	I am happy that your sunroof is fixed so you can finally use it 	pos	full
I did end up getting that promotion and I could not be happier 	I am glad you did end up getting that promotion 	pos	condensed
I did end up getting that promotion and I could not be happier 	I am glad you did end up getting that promotion and could not be happier 	pos	full
He is never going to change 	I am sorry to hear he 's not changing	neg	condensed
He is never going to change 	I am sorry to hear he is never going to change	neg	full
I made the most beautiful Christmas wreath 	I am glad to hear about the Christmas wreath	pos	condensed
I made the most beautiful Christmas wreath 	I am glad to hear that you made a beautiful Christmas wreath	pos	full
Somebody ate all of the Pringles and put it back on the shelf in my pantry 	I am sorry someone ate all the pringles	neg	condensed
Somebody ate all of the Pringles and put it back on the shelf in my pantry 	I am sorry someone ate all the Pringles and put them back on the shelf	neg	full
I threw up all over the veranda 	I am sorry to hear you threw up	neg	condensed
I threw up all over the veranda 	I am sorry to hear you threw up all over the veranda	neg	full
I got a lot of new Youtube subscribers 	I am glad that you have new subscribers 	pos	full
The fruit salad was delicious because all the fruit was fresh 	I am happy to here it was delicious 	pos	condensed
The fruit salad was delicious because all the fruit was fresh 	I am happy to hear the fruit salad was delicious 	pos	full
My cat threw up on the carpet	I am sorry that your cat threw up 	neg	condensed
My cat threw up on the carpet	I am sorry to hear that your cat threw up on the carpet 	neg	full
This morning I was planning to wake up at 8 AM but I slept in until 10:30 	I am sorry to hear you slept over your 8 am alarm to 10:30	neg	condensed
This morning I was planning to wake up at 8 AM but I slept in until 10:30 	I am sorry you over slept fro m * am to 10:30	neg	full
My neighbors are so loud and rude 	I am sorry to hear about your neighbors	neg	condensed
My neighbors are so loud and rude 	I am sorry to hear your neighbors are so loud and rude	neg	full
I finally made enough money to buy a condo 	I am happy to hear about your condo 	pos	condensed
I finally made enough money to buy a condo 	I am happy you have enough money for the condo 	pos	full
Listening to the latest political debates makes my blood pressure go up 	I am sorry that listening to political debates makes your blood pressure go up 	neg	condensed
Listening to the latest political debates makes my blood pressure go up 	I am sorry that listening to the latest political debates makes your blood pressure go up 	neg	full
I got yelled at at work 	I am sorry to hear you got yelled at	neg	condensed
I got yelled at at work 	I am sorry to hear you got yelled at at work	neg	full
I got a great makeover 	I am glad to hear you got a makeover	pos	condensed
I got a great makeover 	I am glad to hear you got a great makeover	pos	full
I got some free stuff at the store 	I am glad you got free stuff	pos	condensed
I got some free stuff at the store 	I am glad you got some free stuff at the store 	pos	full
I 've been working on it for a year , and tonight I finally finished the project 	I am glad about your project	pos	condensed
I 've been working on it for a year , and tonight I finally finished the project 	I am glad that tonight you finally finished your project	pos	full
My dentist is also my friend so the checkup was free 	I am glad to hear about the free checkup	pos	condensed
My dentist is also my friend so the checkup was free 	i am glad to hear the your friend was the dentist so the checkup was free	pos	full
I had to go to the DMV 	I am sorry you went to the DMV 	neg	condensed
I had to go to the DMV 	I am sorry to hear you had to go to the DMV 	neg	full
My blood sugar has been really good for a month 	I am glad to hear about your blood sugar	pos	condensed
My blood sugar has been really good for a month 	I am happy your blood sugar has been good 	pos	full
The vet just told me that my cat did really well in surgery and is in recovery already 	I am glad to hear your cat did well	pos	condensed
The vet just told me that my cat did really well in surgery and is in recovery already 	I am glad to hear the vet told you that your cat did really well in surgery and is in recovery already	pos	full
My husband was arrested 	I am sorry your husband was arrested 	neg	full
You have beautiful skin 	I am happy about my skin	pos	condensed
You have beautiful skin 	I am happy I have beautiful skin	pos	full
I think I 'm coming down with the flu 	I am sorry to hear about the flu	neg	condensed
I think I 'm coming down with the flu 	I am sorry to hear that you 're coming down with the flu	neg	full
I 've had the flu for the last 2 weeks and still do n't feel good 	I am sad I have had the flu 	neg	condensed
I 've had the flu for the last 2 weeks and still do n't feel good 	I am sad that I 've had the flu for 2 weeks and do n't feel good 	neg	full
I bought stuff to make s'mores today and am so excited 	I am glad to hear about the s'mores	pos	condensed
I bought stuff to make s'mores today and am so excited 	I am glad that you 're so excited about buying stuff to make s'mores today 	pos	full
My dog died today 	I am sorry about your dog	neg	condensed
My dog died today 	I am sorry about your dog dying today	neg	full
I discovered a hidden compartment in my house with a mysterious box 	I am glad you found that box 	pos	condensed
I discovered a hidden compartment in my house with a mysterious box 	I am glad you found that compartment and the box 	pos	full
I just found out my husband has been cheating on me for the last three years 	I am sorry your husband cheated 	neg	condensed
I just found out my husband has been cheating on me for the last three years 	I am sorry your husband cheated on you for so long 	neg	full
My Dr said I have recovered from chicken Pox 	I am glad to hear you no longer have chicken pox	pos	condensed
She invited us to her party for New Years ' 	I am glad to hear about the invite	pos	condensed
She invited us to her party for New Years ' 	i am happy she invited us to her party for New Years	pos	full
My art project got nominated for an award 	I am glad to hear you you were nominated	pos	condensed
My art project got nominated for an award 	I am glad your art project was nominated	pos	full
It seems that I 've had a really bad week this week 	I am sorry you have had a bad week	neg	condensed
It seems that I 've had a really bad week this week 	I am sad you 've had a really bad week	neg	full
The mechanic said my car is in perfect condition with no repairs needed 	I am glad the mechanic said your car is in perfect condition 	pos	condensed
The mechanic said my car is in perfect condition with no repairs needed 	I am glad the mechanic said your car is in perfect condition needed no repairs 	pos	full
The food at the company picnic made me sick 	I am sorry to hear the food made you sick	neg	condensed
The food at the company picnic made me sick 	I am sorry you got sick from the food at the company picnic 	neg	full
My auto insurance went up $ 50 a month after my accident 	I am sorry that is a lot	neg	condensed
My auto insurance went up $ 50 a month after my accident 	I am sorry , that is a lot of money 	neg	full
I am finally debt free today 	I am glad to hear you are debt free	pos	condensed
I am finally debt free today 	I am happy That you are finally debt free 	pos	full
The guest did not have a good time at the muddy wedding reception 	I am sorry about the wedding reception	neg	condensed
The guest did not have a good time at the muddy wedding reception 	I am sorry that the wedding reception was muddy and guest did n't have a good time	neg	full
The car broke down because I had ran out of gas 	I am sad your car broke down 	neg	condensed
The car broke down because I had ran out of gas 	I am sorry to hear your car broke down because you ran out of gas	neg	full
Last night I got a computer virus and have n't been able to get rid of it yet	I am sorry for the virus	neg	condensed
Last night I got a computer virus and have n't been able to get rid of it yet	I am sorry you got a virus which you have not been able to get rid of	neg	full
I fell three times trying to walk down the slick driveway 	I am sorry that you fell	neg	condensed
I fell three times trying to walk down the slick driveway 	I am sorry that you fell trying to walk down the slick driveway	neg	full
The dog chewed up my expensive leather shoes 	I am sorry about your shoes 	neg	condensed
The dog chewed up my expensive leather shoes 	I am sorry the dog chewed up your expensive shoes 	neg	full
She suspects that her cleaner is stealing from her 	I am sad about her cleaner	neg	condensed
She suspects that her cleaner is stealing from her 	I am sad that she suspects that her cleaner is stealing	neg	full
The cancer 's metastasized 	I am sorry to hear about the cancer	neg	condensed
The cancer 's metastasized 	I am sorry to hear that the cancer 's metastasized 	neg	full
I lost out on the position to someone younger 	I am sorry you lost out on the position 	neg	condensed
I lost out on the position to someone younger 	I am sorry you lost out on the positive to someone younger 	neg	full
The girl I have a crush on never replied to my text	I am sorry to hear she never replied	neg	condensed
The girl I have a crush on never replied to my text	I am sorry to hear the girl you have a crush on never replied to your text	neg	full
I won a contest in the store 	I am glad you won a contest	pos	condensed
I won a contest in the store 	I am happy you won a contest in the store	pos	full
It only took me ten minutes to shovel the driveway after the snow 	I am glad to hear about your driveway	pos	condensed
It only took me ten minutes to shovel the driveway after the snow 	I am glad to hear it only took you ten minutes to shovel the driveway after the snow	pos	full
My cat wo n't start this morning 	I am sorry your cat wo n't start 	neg	condensed
My cat wo n't start this morning 	I am sorry your cat wo n't start this morning 	neg	full
After taking supplements , I think I really am losing a lot weight 	I am glad to hear you have lost weight	pos	condensed
After taking supplements , I think I really am losing a lot weight 	I am happy to hear you have lost weight after taking supplements 	pos	full
We found my grandmother 's engagement ring we thought we had lost 	I am glad to hear you found the ring	pos	condensed
We found my grandmother 's engagement ring we thought we had lost 	I am glad to hear you found your grandmother 's engagement ring 	pos	full
My fiancee will come to see me this weekend 	I am happy you get to see your fiance this weekend	pos	condensed
My fiancee will come to see me this weekend 	I am happy that you fiancee is coming to see you this weekend	pos	full
I have n't been able to find enough time to devote to making music videos 	I am sorry to hear about your lack of time	neg	condensed
I have n't been able to find enough time to devote to making music videos 	I am sorry you ca n't find the time to make music videos 	neg	full
My niece made straight A 's on her report card 	I am glad you niece did well on her report card 	pos	condensed
My niece made straight A 's on her report card 	I am glad you niece made straight A 's on her report card 	pos	full
I gave an oral report without feeling nervous like I usually do 	I am glad to hear you were n't nervous when you gave your oral report	pos	full
There were many casualties 	I am sorry to hear about the casualties	neg	condensed
There were many casualties 	I am sorry to hear that there were many casualties	neg	full
We got in a wreck on the way here and the cake got smashed in the backseat 	I am sorry about the wreck and cake 	neg	condensed
We got in a wreck on the way here and the cake got smashed in the backseat 	I am sorry to hear about you getting in a wreck and losing your cake 	neg	full
My two daughters are finally starting to share better 	I am glad your two daughter are starting to share 	pos	condensed
My two daughters are finally starting to share better 	I am glad your two daughters are starting to share better 	pos	full
I got rear ended just after leaving the dealership in my new car 	I am sorry your got rear ended 	neg	condensed
I got rear ended just after leaving the dealership in my new car 	I am sorry you got rear ended after just leave the dealership in your new car 	neg	full
Ivy league tuition is extremely expensive 	I am sorry , its to much money	neg	condensed
Yesterday this sweet lady paid for my coffee for no reason 	I am glad a lady paid for your coffee 	pos	condensed
Yesterday this sweet lady paid for my coffee for no reason 	I am glad a sweet lady paid for your coffee for no reason 	pos	full
We lost our tickets to the Superbowl and could n't go 	I am sorry about your Superbowl tickets	neg	condensed
We lost our tickets to the Superbowl and could n't go 	I am sorry you lost your tickets to the Superbowl and could not go	neg	full
I burnt all of my hot dogs on the grill and had to throw them out 	I am sorry about your hot dogs 	neg	condensed
I burnt all of my hot dogs on the grill and had to throw them out 	I am sorry to hear that you burned your hot dogs and had to throw them out	neg	full
My article was accepted for publication 	I am glad to hear about your article	pos	condensed
My article was accepted for publication 	I am glad to hear your article was accepted for publication 	pos	full
My application for a new credit card was declined 	I am sorry for the decline	neg	condensed
My application for a new credit card was declined 	I am sorry your application for the credit card was declined	neg	full
One of my teeth fell out for no reason at all 	I am sorry one of your teeth fell out 	neg	condensed
One of my teeth fell out for no reason at all 	I am sorry one of your teeth fell out for no reason at all 	neg	full
The cab driver gave me a free ride home 	I am glad to hear about your ride	pos	condensed
The cab driver gave me a free ride home 	I am happy that the cab driver gave you a free ride home	pos	full
My doctor got my blood work back , and I am cancer - free 	I am glad to hear the news that your cancer - free	pos	condensed
My doctor got my blood work back , and I am cancer - free 	I am glad and thrilled about the cancer free diagnosis	pos	full
I 'm still having trouble with that tendon in my shoulder 	I am sorry about your shoulder	neg	condensed
I 'm still having trouble with that tendon in my shoulder 	I am sorry your having trouble with the tendon in your shoulder	neg	full
The criminal that was vandalizing the neighborhood was finally caught 	I am happy to hear the criminal got caught 	pos	condensed
The criminal that was vandalizing the neighborhood was finally caught 	I am glad to hear the criminal vandalizing the neighborhood was finally caught	pos	full
My girlfriend just broke up with me today 	I am sorry to hear you are broken up 	neg	condensed
My girlfriend just broke up with me today 	I am sorry to hear your girlfriend broke up with you 	neg	full
Our new kitten has feline leukemia 	I am sad about your kitten 's leukemia 	neg	condensed
Our new kitten has feline leukemia 	I am sad for you and your kitten because of its leukemia 	neg	full
The director really liked my screenplay , he said 	I am glad the direction liked your screenplay 	pos	condensed
The director really liked my screenplay , he said 	I am glad the director really liked your screenplay and told you 	pos	full
today i was distracted for a moment and I had the food i was cooking burnt	I am sorry to hear about your food	neg	condensed
today i was distracted for a moment and I had the food i was cooking burnt	I am sorry to hear that you burnt your good you were cooking 	neg	full
I missed my doctor 's appointment 	I am sorry to hear you missed your doctors appointment 	neg	full
My shoes are worn out and I have to buy new ones before the dinner 	I am sorry to hear about your shoes	neg	condensed
My shoes are worn out and I have to buy new ones before the dinner 	I am sorry to hear you have to buy new shoes before the dinner	neg	full
My cereal milk was spoiled 	I am sad the cereal milk spoiled 	neg	condensed
My cereal milk was spoiled 	I am sorry to hear the milk for your cereal was spoiled	neg	full
The weather was lovely yesterday so I had a picnic 	I am glad to hear about the weather	pos	condensed
The weather was lovely yesterday so I had a picnic 	I am happy you had lovely weather for a picnic yesterday 	pos	full
I lost 10 pounds this month 	I am happy ou lost 10 pounds	pos	condensed
I lost 10 pounds this month 	I am happy you lost 10 pounds this month	pos	full
My neighbors dog attacked my dog 	I am sorry about your dog 	neg	condensed
My neighbors dog attacked my dog 	I am sorry to hear your neighbor 's dog attacked your dog	neg	full
My car broke down on the way to work 	I am sorry to hear about your car breakdown	neg	condensed
My car broke down on the way to work 	I am sorry to hear about your car breaking down on your way to work	neg	full
Recently I visited Japan and got to see all the cool robots there 	I am happy to here about what you did in Japan 	pos	condensed
Recently I visited Japan and got to see all the cool robots there 	I am glad to here you visited japan an saw all the cool robots	pos	full
I found my favorite shoes on sale at 50 % off 	I am glad to hear you found your favorite shoes on sale	pos	condensed
I found my favorite shoes on sale at 50 % off 	I am glad you found your favorite shoes on sale at 50 % off 	pos	full
My husband got a raise this morning 	I am glad to hear about the pay raise	pos	condensed
My husband got a raise this morning 	I am glad to hear about your husbands pay raise	pos	full
I finished washing my clothes and now they smell great	I am happy about your clothes 	pos	condensed
I finished washing my clothes and now they smell great	I am glad that your clothes smell great 	pos	full
The meeting ran three hours over what it was suppose to and now I 'm completely behind 	I am sorry to hear the meeting ran 3 hours over	neg	condensed
The meeting ran three hours over what it was suppose to and now I 'm completely behind 	I am sorry you are running behind because the meeting ran so long 	neg	full
My boss told me I was a fantastic employee 	I am glad your boss thinks you 're fantastic	pos	condensed
I got a big raise at work today 	I am glad am so happy you got a raise	pos	condensed
I got a big raise at work today 	I am glad am so happy you got a raise at work	pos	full
I lost 5 pounds on my new diet 	I am happy you lost 5 pounds 	pos	condensed
I lost 5 pounds on my new diet 	I am glad to hear that you have lost 5 pounds on your diet	pos	full
Everyone loves the caramel corn grandma makes 	I am glad everyone loves the caramel corn 	pos	condensed
Everyone loves the caramel corn grandma makes 	I am happy that everyone loves the caramel corn grandma makes 	pos	full
Some people do n't know when to quit 	I am sad to hear about some people 	neg	condensed
Some people do n't know when to quit 	I am sorry to hear that some people do n't know when to quit	neg	full
I will meet friends later for a drink 	I am happy your getting a drink 	pos	condensed
I will meet friends later for a drink 	I am happy your friends are meeting you later for a drink 	pos	full
My boyfriend has a surprise gift for me 	I am happy your boyfriend has a gift 	pos	condensed
My boyfriend has a surprise gift for me 	I am happy your boyfriend has a surprise gift for you 	pos	full
We stopped at the dog park and I got to pet so many puppies 	I am happy you could pet so many puppies 	pos	condensed
We stopped at the dog park and I got to pet so many puppies 	I am happy that you stopped at the dog park and pet so many puppies 	pos	full
My Prius is n't starting for some reason 	I am sorry your Prius wo n't start	neg	condensed
My Prius is n't starting for some reason 	I am sorry your Prius wo n't start for some reason 	neg	full
My plants died and I had to throw them out 	I am sorry to hear that your plants died	neg	full
I won a trip to the Bahamas on a radio contest 	I am happy that you won a trip to the Bahamas	pos	condensed
I won a trip to the Bahamas on a radio contest 	I am happy that you won a trip to the Bahamas on a radio contest 	pos	full
My new BMW arrived 	I am happy for your new car	pos	condensed
My new BMW arrived 	I am happy that your new BMW arrived	pos	full
We did not purchase tickets in time to attend the concert with our friends 	I am sorry to hear that you could n't get the tickets in time	neg	condensed
We did not purchase tickets in time to attend the concert with our friends 	I am sorry to hear that you could n't purchase tickets in time to that concert	neg	full
My parakeet called my girlfriend ugly today and she is mad at me 	I am sorry to hear about your girlfriend being angry	neg	condensed
My parakeet called my girlfriend ugly today and she is mad at me 	I am sorry that your parakeet called your girlfriend ugly 	neg	full
I 'm going to have to cancel my trip since Bob is out sick 	I am sorry you 're cancelling your trip	neg	condensed
I 'm going to have to cancel my trip since Bob is out sick 	I am sorry that you have to cancel your trip because Bob 's out sick	neg	full
I ran eight miles today , which is the most I 've ever been able to run 	I am glad to hear about your running achievement	pos	condensed
I ran eight miles today , which is the most I 've ever been able to run 	I am glad that you achieved a new running milestone today	pos	full
The candle wax dripped onto the carpet 	I am sorry the candle wax spilled	neg	condensed
My wedding ended up costing way more than I wanted it to 	I am sorry to hear about your wedding	neg	condensed
My wedding ended up costing way more than I wanted it to 	I am sorry to hear about your wedding costing you way too much	neg	full
My liver enzymes came back elevated 	I am sorry that it 's elevated 	neg	condensed
My liver enzymes came back elevated 	I am sorry that your liver enzymes came back elevated 	neg	full
My son was in a bad car accidnet	I am sad about your son 's accident 	neg	condensed
My son was in a bad car accidnet	I am sorry your son was in a car accident 	neg	full
my bank account was frozen	I am sorry to hear they froze your bank account	neg	condensed
my bank account was frozen	I am sorry to hear that your bank account was frozen	neg	full
My dog broke my broom 	I AM SORRY FOR THE BRROM	neg	condensed
My dog broke my broom 	I am sorry your dog broke the broom	neg	full
The garbage can in my kitchen got knocked over and now there 's a mess everywhere 	I am sorry about your kitchen	neg	condensed
The garbage can in my kitchen got knocked over and now there 's a mess everywhere 	I am sorry to hear about the mess in your kitchen because of the garbage can getting knocked over	neg	full
My boss gave me a raise 	I am glad you got a raise 	pos	condensed
My boss gave me a raise 	I am glad your boss gave you a raise 	pos	full
I ca n't find my belongings 	I am sorry you ca n't find your things 	neg	condensed
I ca n't find my belongings 	I am sorry you ca n't find your belongings 	neg	full
The price for my pills increased by 200 %	I am sorry to hear about your pills	neg	condensed
The price for my pills increased by 200 %	I am sad about the price of your pills increasing 	neg	full
My new mechanic gave me a very good price 	I am glad to hear your mechanic gives a good price	pos	condensed
My new mechanic gave me a very good price 	I am glad your new mechanic gives you a good price 	pos	full
My mechanical pencil broke during the test 	I am sorry to hear about your mechanical pencil	neg	condensed
My mechanical pencil broke during the test 	I am sorry to hear that your mechanical pencil broke during the test	neg	full
he finally proposed to me 	I am glad to hear he proposed	pos	condensed
he finally proposed to me 	I am glad to hear he finally proposed to you	pos	full
It is such an honor to be nominated 	I am glad its an honor to be nominated	pos	condensed
It is such an honor to be nominated 	I am happy it such a homor to get the nomination	pos	full
I found photographs of my children online being used inappropriately 	I am sorry to hear about your childrens ' photographs being inappropriately used online	neg	condensed
I found photographs of my children online being used inappropriately 	I am sorry to hear that you found photographs of your children online being used inappropriately	neg	full
My neighbors are angry because I play music at night 	I am sorry that your neighbors are angry at you 	neg	condensed
My neighbors are angry because I play music at night 	I am sorry that your playing music at night makes your neighbors angry 	neg	full
I caught the rat that was terrorizing my house 	I am happy you caught the rat 	pos	condensed
I caught the rat that was terrorizing my house 	I am happy you caught the rat that was terrorizing your house 	pos	full
oouch ! it was not looking good	I am sorry it was not looking good 	neg	full
Everyone applauded after she played the piano 	I am happy everyone applauded	pos	condensed
Everyone applauded after she played the piano 	I am happy that everyone applauded after she played the piano	pos	full
I need to go to the hospital tomorrow 	I am sorry you need to go to the hospital 	neg	condensed
I need to go to the hospital tomorrow 	I am sorry you need to go to the hospital tomorrow 	neg	full
The music and the laughter healed my soul 	I am glad to hear that it healed your soul	pos	condensed
The music and the laughter healed my soul 	I am glad to hear that the music and laughter healed your soul	pos	full
Since I was late on my last bill the utility company came and shut off my electricity 	I am sorry to hear about you getting cut off	neg	condensed
Since I was late on my last bill the utility company came and shut off my electricity 	I am sad that your electricity was cut off by the utility company	neg	full
I chipped my tooth and will have to pay to get it repaired 	I am sorry about your chipped tooth	neg	condensed
I chipped my tooth and will have to pay to get it repaired 	I am sad that you have to pay to get your chipped tooth repaired 	neg	full
My mother is ill and has a high fever 	I am sorry about your mother 	neg	condensed
My mother is ill and has a high fever 	I am sorry that your mother is ill and has a high fever 	neg	full
She has blocked me on facebook and is ignoring my calls 	I am sorry she is blocking you so much 	neg	condensed
She has blocked me on facebook and is ignoring my calls 	I am sorry she is blocking you on both facebook and calls 	neg	full
My brother is coming for a visit next week 	I am glad to hear about your brother visiting	pos	condensed
My brother is coming for a visit next week 	I am happy that your brother is coming for a visit next week 	pos	full
My credit card company just raised my limit to fifty thousand 	I am happy your credit card company raised your limit to fifty thousand	pos	full
perfect	I am glad it is as it is suposed to be	pos	full
my wife lost her sight due to an eye infection	I am sorry you wife lost her sight 	neg	condensed
my wife lost her sight due to an eye infection	I am sorry you wife lost her sight due to an eye infection 	neg	full
I am getting tested for lupus tomorrow and am really nervous about it 	I am sorry about your lupus test related nervousness 	neg	condensed
I am getting tested for lupus tomorrow and am really nervous about it 	I am sorry that you feel so nervous about getting tested for lupus 	neg	full
I felt so refreshed when I woke up today that I decided to take a walk around the block 	I am happy you woke up refreshed today	pos	condensed
I felt so refreshed when I woke up today that I decided to take a walk around the block 	I am glad you woke refreshed today and took a walk	pos	full
My new shorts look great on me 	I am glad to hear your shorts look good	pos	condensed
My new shorts look great on me 	I am happy your shorts look good	pos	full
I just discovered my dog ate my wooden crochet hook 	I am sorry your dog ate your crochet hook	neg	condensed
I just discovered my dog ate my wooden crochet hook 	I am sorry to hear your dog ate your wooden crochet hook	neg	full
My favorite X-Files episode is on tv tonight 	I am glad to hear that your favorite show is on 	pos	condensed
My favorite X-Files episode is on tv tonight 	I am glad to hear that your favorite show is on tonight 	pos	full
My car is gone from the parking lot 	I am sorry your car is gone	neg	condensed
My car is gone from the parking lot 	I am sorry that you car is gone from the parking lot	neg	full
My girlfriend got me a really nice present for my birthday 	I am happy your girlfriend gave you a nice present 	pos	full
Today I was supposed to meditate but I got lazy and I did n't , and I feel guilty about it 	I am sorry that you feel guilty 	neg	condensed
Today I was supposed to meditate but I got lazy and I did n't , and I feel guilty about it 	I am sorry to hear about your guilt over skipping meditation 	neg	full
My son just graduated from college 	I am happy to hear about your son graduating	pos	condensed
My son just graduated from college 	I am glad to hear about your son graduating from colllege	pos	full
My pants that I 'm wearing have a stain on them and I do n't have other ones 	I am sorry you got a stain 	neg	condensed
My pants that I 'm wearing have a stain on them and I do n't have other ones 	I am sorry you got a stain and do n't have other pants 	neg	full
