"After taking supplements , I think I really am losing a lot weight"	"I am happy after taking supplements , you think you really am losing a lot weight"	"pos"	"full"
"We found my grandmother 's engagement ring we thought we had lost"	"Good to hear you found your grandmother 's engagement ring you thought you had lost"	"pos"	"condensed"
"We found my grandmother 's engagement ring we thought we had lost"	"I'm glad you found your grandmother 's engagement ring you thought you had lost"	"pos"	"full"
"My fiancee will come to see me this weekend"	"I am glad your fiancee will come to see you this weekend"	"pos"	"condensed"
"My fiancee will come to see me this weekend"	"Good to hear your fiancee will come to see you this weekend"	"pos"	"full"
"I have n't been able to find enough time to devote to making music videos"	"Sorry you have n't been able to find enough time to devote to making music videos"	"neg"	"condensed"
"I have n't been able to find enough time to devote to making music videos"	"Sorry you have n't been able to find enough time to devote to making music videos"	"neg"	"full"
"My niece made straight A 's on her report card"	"I'm happy your niece made straight A 's on her report card"	"pos"	"condensed"
"My niece made straight A 's on her report card"	"I'm glad your niece made straight A 's on her report card"	"pos"	"full"
"I gave an oral report without feeling nervous like I usually do"	"Good to hear you gave an oral report without feeling nervous like you usually do"	"pos"	"full"
"There were many casualties"	"I'm sorry there were many casualties"	"neg"	"condensed"
"There were many casualties"	"I'm sorry there were many casualties"	"neg"	"full"
"We got in a wreck on the way here and the cake got smashed in the backseat"	"I am sad you got in a wreck on the way here and the cake got smashed in the backseat"	"neg"	"condensed"
"We got in a wreck on the way here and the cake got smashed in the backseat"	"I am sorry you got in a wreck on the way here and the cake got smashed in the backseat"	"neg"	"full"
"My two daughters are finally starting to share better"	"Good to hear your two daughters are finally starting to share better"	"pos"	"condensed"
"My two daughters are finally starting to share better"	"I am happy your two daughters are finally starting to share better"	"pos"	"full"
"I got rear ended just after leaving the dealership in my new car"	"I am sad you got rear ended just after leaving the dealership in your new car"	"neg"	"condensed"
"I got rear ended just after leaving the dealership in my new car"	"I am sad you got rear ended just after leaving the dealership in your new car"	"neg"	"full"
"Ivy league tuition is extremely expensive"	"I am sad Ivy league tuition is extremely expensive"	"neg"	"condensed"
"Yesterday this sweet lady paid for my coffee for no reason"	"I'm glad yesterday this sweet lady paid for your coffee for no reason"	"pos"	"condensed"
"Yesterday this sweet lady paid for my coffee for no reason"	"Good to hear yesterday this sweet lady paid for your coffee for no reason"	"pos"	"full"
"We lost our tickets to the Superbowl and could n't go"	"Sorry you lost your tickets to the Superbowl and could n't go"	"neg"	"condensed"
"We lost our tickets to the Superbowl and could n't go"	"I am sad you lost your tickets to the Superbowl and could n't go"	"neg"	"full"
"I burnt all of my hot dogs on the grill and had to throw them out"	"Sorry you burnt all of your hot dogs on the grill and had to throw them out"	"neg"	"condensed"
"I burnt all of my hot dogs on the grill and had to throw them out"	"Sorry you burnt all of your hot dogs on the grill and had to throw them out"	"neg"	"full"
"My article was accepted for publication"	"I'm glad your article was accepted for publication"	"pos"	"condensed"
"My article was accepted for publication"	"I'm glad your article was accepted for publication"	"pos"	"full"
"My application for a new credit card was declined"	"Sorry your application for a new credit card was declined"	"neg"	"condensed"
"My application for a new credit card was declined"	"Sorry to hear your application for a new credit card was declined"	"neg"	"full"
"One of my teeth fell out for no reason at all"	"Sorry to hear one of your teeth fell out for no reason at all"	"neg"	"condensed"
"One of my teeth fell out for no reason at all"	"I am sorry one of your teeth fell out for no reason at all"	"neg"	"full"
"The cab driver gave me a free ride home"	"I am glad the cab driver gave you a free ride home"	"pos"	"condensed"
"The cab driver gave me a free ride home"	"I'm glad the cab driver gave you a free ride home"	"pos"	"full"
"My doctor got my blood work back , and I am cancer - free"	"I am happy your doctor got your blood work back"	"pos"	"condensed"
"My doctor got my blood work back , and I am cancer - free"	"I'm glad your doctor got your blood work back , and you are cancer - free"	"pos"	"full"
"I 'm still having trouble with that tendon in my shoulder"	"I'm sorry you are still having trouble with that tendon in your shoulder"	"neg"	"condensed"
"I 'm still having trouble with that tendon in my shoulder"	"Sorry to hear you are still having trouble with that tendon in your shoulder"	"neg"	"full"
"The criminal that was vandalizing the neighborhood was finally caught"	"I'm happy the criminal that was vandalizing the neighborhood was finally caught"	"pos"	"condensed"
"The criminal that was vandalizing the neighborhood was finally caught"	"I'm happy the criminal that was vandalizing the neighborhood was finally caught"	"pos"	"full"
"My girlfriend just broke up with me today"	"I'm sorry your girlfriend just broke up with you today"	"neg"	"condensed"
"My girlfriend just broke up with me today"	"I am sorry your girlfriend just broke up with you today"	"neg"	"full"
"Our new kitten has feline leukemia"	"I am sad your new kitten has feline leukemia"	"neg"	"condensed"
"Our new kitten has feline leukemia"	"Sorry your new kitten has feline leukemia"	"neg"	"full"
"The director really liked my screenplay , he said"	"I am glad the director really liked your screenplay , he said"	"pos"	"condensed"
"The director really liked my screenplay , he said"	"I'm glad the director really liked your screenplay , he said"	"pos"	"full"
"today i was distracted for a moment and I had the food i was cooking burnt"	"Sorry to hear today you were distracted for a moment and you had the food you were cooking burnt"	"neg"	"condensed"
"today i was distracted for a moment and I had the food i was cooking burnt"	"I'm sorry today you were distracted for a moment and you had the food you were cooking burnt"	"neg"	"full"
"I missed my doctor 's appointment"	"Sorry you missed your doctor 's appointment"	"neg"	"full"
"My shoes are worn out and I have to buy new ones before the dinner"	"Sorry your shoes are worn out and you have to buy new ones before the dinner"	"neg"	"condensed"
"My shoes are worn out and I have to buy new ones before the dinner"	"I'm sorry your shoes are worn out and you have to buy new ones before the dinner"	"neg"	"full"
"My cereal milk was spoiled"	"Sorry your cereal milk was spoiled"	"neg"	"condensed"
"My cereal milk was spoiled"	"I am sad your cereal milk was spoiled"	"neg"	"full"
"The weather was lovely yesterday so I had a picnic"	"I am happy the weather was lovely yesterday so you had a picnic"	"pos"	"condensed"
"The weather was lovely yesterday so I had a picnic"	"I'm happy the weather was lovely yesterday so you had a picnic"	"pos"	"full"
"I lost 10 pounds this month"	"Good to hear you lost 10 pounds this month"	"pos"	"condensed"
"I lost 10 pounds this month"	"I am glad you lost 10 pounds this month"	"pos"	"full"
"My neighbors dog attacked my dog"	"I am sorry your neighbors dog attacked your dog"	"neg"	"condensed"
"My neighbors dog attacked my dog"	"Sorry your neighbors dog attacked your dog"	"neg"	"full"
"My car broke down on the way to work"	"Sorry to hear your car broke down on the way to work"	"neg"	"condensed"
"My car broke down on the way to work"	"Sorry your car broke down on the way to work"	"neg"	"full"
"Recently I visited Japan and got to see all the cool robots there"	"I am glad recently you visited Japan and got to see all the cool robots there"	"pos"	"condensed"
"Recently I visited Japan and got to see all the cool robots there"	"Good to hear recently you visited Japan and got to see all the cool robots there"	"pos"	"full"
"I found my favorite shoes on sale at 50 % off"	"I am glad you found your favorite shoes on sale at 50 % off"	"pos"	"condensed"
"I found my favorite shoes on sale at 50 % off"	"Good to hear you found your favorite shoes on sale at 50 % off"	"pos"	"full"
"My husband got a raise this morning"	"I'm happy your husband got a raise this morning"	"pos"	"condensed"
"My husband got a raise this morning"	"I am glad your husband got a raise this morning"	"pos"	"full"
"I finished washing my clothes and now they smell great"	"I am glad you finished washing your clothes and now they smell great"	"pos"	"condensed"
"I finished washing my clothes and now they smell great"	"Good to hear you finished washing your clothes and now they smell great"	"pos"	"full"
"The meeting ran three hours over what it was suppose to and now I 'm completely behind"	"I am sorry the meeting ran three hours over what it was suppose to and now you are completely behind"	"neg"	"condensed"
"The meeting ran three hours over what it was suppose to and now I 'm completely behind"	"Sorry to hear the meeting ran three hours over what it was suppose to and now you are completely behind"	"neg"	"full"
"My boss told me I was a fantastic employee"	"I'm happy your boss told you you were a fantastic employee"	"pos"	"condensed"
"I got a big raise at work today"	"I'm glad you got a big raise at work today"	"pos"	"condensed"
"I got a big raise at work today"	"Good to hear you got a big raise at work today"	"pos"	"full"
"I lost 5 pounds on my new diet"	"I am happy you lost 5 pounds on your new diet"	"pos"	"condensed"
"I lost 5 pounds on my new diet"	"I'm happy you lost 5 pounds on your new diet"	"pos"	"full"
"Everyone loves the caramel corn grandma makes"	"I am glad everyone loves the caramel corn grandma makes"	"pos"	"condensed"
"Everyone loves the caramel corn grandma makes"	"I'm happy everyone loves the caramel corn grandma makes"	"pos"	"full"
"Some people do n't know when to quit"	"I am sad some people do n't know when to quit"	"neg"	"condensed"
"Some people do n't know when to quit"	"Sorry some people do n't know when to quit"	"neg"	"full"
"I will meet friends later for a drink"	"I am glad you will meet friends later for a drink"	"pos"	"condensed"
"I will meet friends later for a drink"	"I am happy you will meet friends later for a drink"	"pos"	"full"
"My boyfriend has a surprise gift for me"	"I am glad your boyfriend has a surprise gift for you"	"pos"	"condensed"
"My boyfriend has a surprise gift for me"	"I am glad your boyfriend has a surprise gift for you"	"pos"	"full"
"We stopped at the dog park and I got to pet so many puppies"	"I am happy you stopped at the dog park and you got to pet so many puppies"	"pos"	"condensed"
"We stopped at the dog park and I got to pet so many puppies"	"I am happy you stopped at the dog park and you got to pet so many puppies"	"pos"	"full"
"My Prius is n't starting for some reason"	"Sorry your Prius is n't starting for some reason"	"neg"	"condensed"
"My Prius is n't starting for some reason"	"Sorry to hear your Prius is n't starting for some reason"	"neg"	"full"
"My plants died and I had to throw them out"	"I'm sorry your plants died and you had to throw them out"	"neg"	"full"
"I won a trip to the Bahamas on a radio contest"	"I'm glad you won a trip to the Bahamas on a radio contest"	"pos"	"condensed"
"I won a trip to the Bahamas on a radio contest"	"Good to hear you won a trip to the Bahamas on a radio contest"	"pos"	"full"
"My new BMW arrived"	"I'm glad your new BMW arrived"	"pos"	"condensed"
"My new BMW arrived"	"I am happy your new BMW arrived"	"pos"	"full"
"We did not purchase tickets in time to attend the concert with our friends"	"Sorry to hear you did not purchase tickets in time to attend the concert with your friends"	"neg"	"condensed"
"We did not purchase tickets in time to attend the concert with our friends"	"Sorry you did not purchase tickets in time to attend the concert with your friends"	"neg"	"full"
"My parakeet called my girlfriend ugly today and she is mad at me"	"I am sorry your parakeet called your girlfriend ugly today and she is mad at you"	"neg"	"condensed"
"My parakeet called my girlfriend ugly today and she is mad at me"	"Sorry your parakeet called your girlfriend ugly today and she is mad at you"	"neg"	"full"
"I 'm going to have to cancel my trip since Bob is out sick"	"I am sad you are going to have to cancel your trip since Bob is out sick"	"neg"	"condensed"
"I 'm going to have to cancel my trip since Bob is out sick"	"Sorry you are going to have to cancel your trip since Bob is out sick"	"neg"	"full"
"I ran eight miles today , which is the most I 've ever been able to run"	"I am glad you ran eight miles today , which is the most you 've ever been able to run"	"pos"	"condensed"
"I ran eight miles today , which is the most I 've ever been able to run"	"I'm glad you ran eight miles today , which is the most you 've ever been able to run"	"pos"	"full"
