How do I browse through collections 	I do not know how you browse through collections 	A13GUTDMGGZZDL
I put product in my cart but it did n't show up in checkout 	I am not able to help with the product being put in your cart but not showing up in checkout 	A3GNQDFPZALU92	
Do I need collision and liability for a car that old 	I do not know if you need collision and liability for a car that old 	ASFR82SJYMGNU
Does the BioPark accept pet donations 	I do not know if the BioPark accepts pet donations 	A3G2FBKYCRD5Q8
How much time should I allow for my visit	I do not know how much time you should allow for your visit 	A1J0GU26323WVA
Is there a place to park my STROLLER	I do not know where you can park your stroller 	A1HLG5NN2I16GN
May an employer have its third-party benefits administrator -LRB- TPA -RRB- obtain a health plan identifier -LRB- HPID -RRB- for the employer 's self-insured plan 	I do not know if an employer can obtain a health plan identifier -LRB- HPID -RRB- for the employer 's self-insured plan 	A13GUTDMGGZZDL
I need a letter of attestation of employment for my mortgage -LRB- or any purpose you may need it for -RRB- , where can I get one 	I do not know where you can get a letter of attestation of employment for your mortgage -LRB- or any purpose you may need it for -RRB- 	AZLZA0Q87TJZO
Can I volunteer at the Museum 	I do not know if you can volunteer at the Museum 	A3R71HP45TBQ7O
How long has the Zoo been accredited by the AZA 	I do not know how long the Zoo has been accredited by the AZA 	A6ZEHD61NRBWA
How will I know if a position has been filled or closed 	I do not know how you will know if a position has been filled 	A2K2MFQMN31DZ
How much time should I allot for the museums located on Naoshima 	I do not know how much time you should allot for the museums located on Naoshima 	ARKAJ6PL85CME
How do I change my name on my account 	I do not know how to change your name on your account 	A3RO0QIXW4IX3Y
How do I earn Mileage Plan miles 	I do not know how you earn Mileage Plan miles 	A1JBSFXMMRGSQD
How do I determine whether a student position is security-sensitive given their access to information technology systems 	I do not know how to determine whether a student position is security-sensitive given their access to information technology systems 	A2K9PB0U45O0MU
Do you have any more of these available 	I do not know if we have any more of these available 	AQLHX3G8KP4TS
Are pets allowed at the Air Museum 	I do not know if pets are allowed at the Air Museum 	A14M2EERU7E8KD
Does the shipped address and the billing address have to be the same 	I do not know whether the shipped address and the billing address have to be the same 	A1OPGPTQJ48XOY	
Why would I want to switch to your service 	I do not know why you would want to switch to our service	A23CTGXNDDW5LC
Are Cameras permitted in the Museum	I do not know if cameras are permitted in the museum 	A2223XYV804AY7
How do I find beekeeping associations or publications 	I do not know how you find beekeeping associations or publications 	A2HKTM4Z8652
May I visit the Zoo before I get my card 	I do not know if you may visit the zoo before you get your card 	A2LQ9NP944M61Z
Can someone from outside of UCSB -LRB- including other UC campuses -RRB- donate vacation time to an eligible employee through the Catastrophic Leave Sharing Program 	I do not know if someone from outside of UCSB -LRB- including other UC campuses -RRB- can donate vacation time to an eligible employee through the Catastrophic Leave Sharing Program 	A1J0GU26323WVA
Do you have performance opportunities for teens and adults 	I do not know if there are performance opportunities for teens and adults 	A2LQ9NP944M61Z
What formats are available for community screenings 	I do not know the formats that are available for community screenings 	A2VIKCIM9TZL22
I heard that you had this product but I ca n't find it on your website , can you help me 	I am not able to help you find the product on our website 	A31A4YKVSOYRVS	
I have lost or misplaced my membership card . How can I request a replacement 	I do not know how you can request a replacement card 	A3R71HP45TBQ7O
Do I need to replace lost stickers 	I do not know if lost stickers need to be replaced 	A234VIHHUHPZG5
How do I ensure that I receive the miles I earned 	I do not know how you ensure you receive the miles 	A3SQIRU1XI54BR
I booked on a website other than the hotel website and I need to make a change to my reservation . How do I do this 	I do not know how you do this	A23CTGXNDDW5LC
What ages are best for visiting the museum 	I do not know what the best ages are 	A13GUTDMGGZZDL
What actions do I need to take 	I do not know what actions you need to take 	A2NI2HSU84PHJW
How do I join Choice Privileges 	I do not know how you join Choice Privileges 	A27MJOV91GA8R3
My balance is n't showing in my account 	I am not able to tell you why your account balance is n't showing 	A31A4YKVSOYRVS	
My tracking information shows that a package was left at my address , but I ca n't find it . What should I do 	I do not know what you should do if your tracking information shows that a package was left at your address , but you ca n't find it 	A16VTK6KZ1U69H
How long will it take for my member card -LRB- s -RRB- to arrive 	I do not know how long it will take for your member card -LRB- s -RRB- to arrive 	A3U0VQ420HIMQ0
How much time should be allocated for a school / group visit to the zoo 	I do not know how much time to allocate for a school/group visit to the zoo 	A1BYVSM1G333O4
Do you have guided tours 	I do not know if we have guided tours 	A2K2MFQMN31DZ
If I 'm traveling with someone , can we sit together 	I do not know if you can sit with someone you are traveling with 	AQ9Y6WD8O72ZC
Can you help me change me shipping address 	I am not able to help you change your shipping address 	A185P3B2MC2K83
Why did I only receive one card in the mail 	I do not know why you only received one card in the mail 	A1JBSFXMMRGSQD
Can you help me find a particular quotation I saw at the Museum 	I am not able to help you find a particular quotation you saw at the Museum 	AGYTXEJ804L4W
What is Bucket Filling 	I do not know what a Bucket Filling is 	A2UBEPT605E8T2
Can I pay with two different cards 	I do not know if you can pay with two different cards 	AE9M4Z1NCYSDM	
Are service animals allowed in the museum 	I do not know if service animals are allowed in the museum 	A1IPD4WBT3A5GG
Any good ingredients are in belVita Breakfast Biscuits , Golden Oat 	I do not know if there are any good ingredients in belVita Breakfast Biscuits or Golden Oat 	A7SXWHGK8B40R
Did Perth Zoo once have polar bears	I do not know if Perth Zoo had polar bears 	A10249252O9I20MRSOBVF
Does the Museum have a Gift Shop 	I do not know if the museum has a gift shop 	A2K2MFQMN31DZ
Can I get checks with this account 	I do not know if you can get checks with this account	AYJGJAIY0EXW
Can an International Symbol of Access -LRB- ISA -RRB- for people with disabilities be placed on my specialty license plate 	I am not able to say whether an International Symbol of Access -LRB- ISA -RRB- for people with disabilities can be placed on your specialty license plate 	A1A0PNOBFTTHGP
What is the minimum order for delivery 	I do not know what the minimum order for delivery is 	A1YKWG46AWMPUX	
How will Northwestern use the Coalition platform 's Locker feature 	I do not know how Northwestern will use the Coalition platform 's Locker feature 	A2D0IIX70FDQIW
My account logged out during checkout , I do n't know if my item is still available 	I am not able to check if your item is still available 	A2EAJXBORHT44T	
Is it tough to work in FREETREND 's overseas factories 	I do not know if it is tough to work in FREETREND 's overseas factories 	A1A0PNOBFTTHGP
Can we leave to eat lunch and then return 	I do not know if you may leave to eat lunch and then return 	A1BYVSM1G333O4
How do I register for PACER 	I do not know how you would register for PACER 	A16NITTBMCSN0V
I got charged for two products instead of one , can you fix this 	I am not able to fix this	A224I9B6RFJZEI	
Where do I collect my park photographs 	I do not know where you can collect your park photographs	A1GNG0J27JYSUB
What changes are being made to the building 	I am not able to tell you what changes are being made to the building 	A116N2LEI6O7HB
Will there be opportunities for me to perform 	I do not know if there will be opportunities for you to perform 	APC99TPURUHR8
What postal carrier do you use 	I do not know what postal carrier we use 	A325WS381BHOHH	
Can you tell me what my minimum monthly payment is for my credit card balance 	I am not able to tell you what your minimum monthly payment is for your credit card balance 	A325WS381BHOHH	
Why are some prospective jurors instructed to report to the courthouse while others are told to call in for instructions 	I do not know why some prospective jurors are instructed to report to the courthouse 	A13GUTDMGGZZDL
How do I access Self-Service 	I do not know how you access Self-Service 	A2TP3K1THK6XRB
Are there any places to buy a meal or snacks 	I do not know if there are any places to buy a meal or snacks 	A1JBSFXMMRGSQD
Is the carousel operating today 	I do not know if the carousel is operating today 	A3U6CLX7HD0SMF
Can my friend pick up my order for me 	I do not know if a friend can pick up your order 	AKQ23WWJ57B8R	
Is there a Group or Car Club Rate available 	I do not know if there is a Group or Car Club Rate available 	A7SXWHGK8B40R
I received the product , but the instruction manual was not included . Can you send me one 	I am not able to send an instruction manual 	A1CQPRZUT6BW44
Can I talk to your supervisor 	I do not know if you can talk to my supervisor	A23CTGXNDDW5LC
What are Travel Advice and Advisories 	I do not know what Travel Advice and Advisories are 	A2VIKCIM9TZL22
Why can I set up a username in my account if I ca n't use it 	I do not know why you can set up a username in your account if you can not use it 	A1IPD4WBT3A5GG
Where can I find information on store hours	I do not know where you can find information on store hours 	A1JBSFXMMRGSQD
What credit options are available for people with bad credit 	I do not know what credit options are available for people with bad credit 	ASFR82SJYMGNU
Can I schedule for a repairman to come out 	I am not able to schedule a repairman for you	APF1EAZT104LQ
Is it true that if my daughter passes Driver 's Ed with an A , we get a discount on our car insurance 	I do not know if you will get a discount on your car insurance 	AD9O852KPYLHY	
What is my Coalition ID and where do I find it 	I do not know what your Coalition ID is , or where to find it 	A1X3SF2W1QQBY1
How much will it cost to overnight this package to me 	I do not know how much it will cost to overnight your package 	AD9O852KPYLHY	
Do the reporting requirements under Section 6056 apply to nonprofit and government employers 	I do not know if those requirements apply to nonprofit and government employers	APF1EAZT104LQ
Does the lawn pass get me reserved parking , early entry through MEMBER-ONLY gate or TD BANK VIP AREA ACCESS	I do not know if the lawn pass will get you reserved parking , early entry through member-only geate or TD bank VIP area 	A1GNG0J27JYSUB
Is there a cost or fee to volunteer 	I do not know if there is a cost or fee to volunteer 	A2NI2HSU84PHJW
What are the ' extras ' required for the year-end show 	I do not know what extras are required for the year-end show	A1CMT9MVUO52VP
May I cover my child -LRB- ren -RRB- under age 26 on my benefits plans if they are married and I am not claiming them on my income taxes 	I do not know if you may cover your children under age 26 on your benefits plans if they are married and you 're not claiming them on your income taxes 	A7SXWHGK8B40R
How is a copyright different from a patent or a trademark 	I do not know how a copyright is different from a patent or a trademark 	A13JQTLPWXZD6L
Can I reserve a place for a tour or encounter without payment	I do not know if you can reserve a place for a tour or encounter without payment 	A2K9PB0U45O0MU
I have a ' guest ' listed on my membership card , who can I bring	I do not know who you can bring if you have a ' guest ' listed on your membership card 	AZLZA0Q87TJZO
Can I get a quote to compare to a quote from another company 	I am not able to give you a quote to compare to a quote from another company 	APC99TPURUHR8
How late will I be at the courthouse 	I do not know how late you will be at the courthouse 	A7SXWHGK8B40R
Do you have a newsletter with updates about the Museum 	I am not able to provide a newsletter with updates about the Museum 	A14M2EERU7E8KD
How often do the exhibits change 	I do not know how often the exhibits change 	A13GUTDMGGZZDL
How do I add another driver to my insurance 	I do not know how you add another driver onto your insurance 	A2IXBTOWQRCLPZ	
If I upgrade to a new device , will the charge go directly to my bill 	I do not know if the charge will go directly on to you bill if you upgrade to a new device 	A3RD486RQUI2XV
Can I register a study after it has started , has closed to recruitment , or has been completed 	I do not know if you can register a study after it has started , closed to recruitment , or been completed 	AT7ADQKXKXEWY
Does my membership include free guest passes 	I do not know if your membership includes free guest passes 	A9LX66EQWDRQ5
Who is the administrative contact , and who is the technical contact 	I do not know the administrative contact IS OR who is the technical contact	ATQD23E8ESFSI
What English language qualifications do I need 	I am not able to tell you what english language qualifications you need	A3EMEMWJDM5DAR
I had an item on reserve but when I went to check out it was no longer available , what happened 	I am not able to tell you what happened to the item on reserve that was no longer available at check out 	AE9M4Z1NCYSDM	
How do leveled classes work at Dau	I do not know how leveled classes work at DAU 	A1JBSFXMMRGSQD
Can I Bring My Pet to Yellowstone 	I do not know if you can bring your pet to Yellowstone 	A1J0GU26323WVA
Do you have parking for disabled visitors 	I do not know if we have parking for disabled visitors 	A2K9PB0U45O0MU
How long do I have to return the product if I do n't like it 	I do not know how long you have to return the product 	A1HQRT1UG6ERGL
Can you please help me reverse some of these over drafts charges 	I am not able to help you reverse the over drafts charges 	A260AFDCSXBQOH
The customer rep I spoke with promised I could have the premium package at the regular price but I 've been billed too much 	I am not able to to give you the premium package at the regular price 	AD9O852KPYLHY	
What is dependent eligibility verification 	I do not know the eligibility verifications 	A2NI2HSU84PHJW
What are other benefits of dance 	I do not know other benefits of dance 	A3RD486RQUI2XV
What choices do I have regarding my information 	I do not know what choices you have regarding your information 	A2EJ7U3TZAKROG
What is mobile banking 	I do not know what mobile banking is 	A2NI2HSU84PHJW
What do I do if I -LRB- or someone I work with -RRB- gets hurt on the job . What do I need to do for workers ' compensation 	I do not know what you need for worker 's compensation 	A1HLG5NN2I16GN
How do we get to the museum 	I do not know how to get to the museum 	A3U6CLX7HD0SMF
How do I close down the account for a deceased relative 	I do not know how to close down the account for a deceased relative 	A9LX66EQWDRQ5	
Will the store be open on Easter 	I do not know if the store will be open on Easter 	A3GNQDFPZALU92	
What are the current ticket prices 	I do not know what are the current ticket prices 	A3SS1F4F3JE7CU
Is state income tax withholding on supplemental wages handled differently than withholding on regular wages 	I do not know IF state income tax withholding on supplemental wages ARE handled differently than withholding on regular wages	ATQD23E8ESFSI
I purchased a rental property last year . What closing costs can I deduct 	I do not know what closing costs you can deduct 	A2VFX3J4B1I22X
May I terminate an employee for a safety violation 	I am not able to terminate an employee for a safety violation 	A3RD486RQUI2XV
Can I pay with check or cash 	I do not know if you can pay with cash or check 	A2NI2HSU84PHJW
Is there an ATM on site 	I do not know if there is an ATM on site 	A3I9FTHSULHPYS
Please help me track my shipping 	I am not able to track your shipping 	A9LX66EQWDRQ5	
Is there a parking area close to the Chichu Art Museum 	I do not know if there is a parking area close to the Chichu Art Museum 	A1YB6WRWEXG1OC
Where can I have a work of art cleaned or conserved 	I do not know where you can have a work of art cleaned or conserved 	A2K9PB0U45O0MU
What are the requirements for the third-country national -LRB- non-EEA national -RRB- spouse of a Hungarian citizen or an EEA national to stay in the territory of Hungary for over three months 	I do not know what the requirements are for a non citizen spouse to stay in Hungary for over three months 	A1F46RJTOXQM4J
Are expressions supported for partition and partition-sort keys 	I do not know if expressions are supported for partition and partition-sort keys	A23CTGXNDDW5LC
How many visitors can I have in my room 	I do not know how many visitors you can have in your room 	A5VBIZ2KIQ1R8
Your website is showing two different prices for the item I 'd like to purchase 	I do not know why our website is showing two different prices for the item you 'd like to purchase 	AYJGJAIY0EXW
How many animals are at the Maryland Zoo 	I do not know how many animals are at the Maryland Zoo 	AT7ADQKXKXEWY
What are the Healey brothers parking lot guidelines	I do not know the Healy Brothers parking lot guidelines 	A8O98QNRG9SHV
How do I get software license keys for my machine 	I do not know how you get software license keys for your machine 	A1JBSFXMMRGSQD
What if I have moved since taking the test 	I do not know what you should do if you 've moved since taking the test 	A13GUTDMGGZZDL
Do you have any more related products 	I do not know if we have any more related products 	A31A4YKVSOYRVS	
Is there a way to expedite shipping 	I do not know how to expedite shipping 	A1HQRT1UG6ERGL
How often will the opportunity be provided to convert / open election periods 	I do not know how often the opportunity is provided to convert open election periods 	A2NI2HSU84PHJW
Do I need to file a claim with my insurance 	I do not know if you need to file a claim 	A325WS381BHOHH	
How much does parking cost and where do I pay 	I do not know how much parking costs , or where you pay 	AT7ADQKXKXEWY
Can I customize the color of my order 	I do not know if you can customize the color 	A1F04SJJSSWA1N
What is meant by ' no tax liability ' in the exceptions to the estimated tax penalty 	I am not able to tell you what ' no tax liability ' means in the exceptions to the estimated tax penalty 	AT7ADQKXKXEWY
Why should I bundle 	I do not know why you should bundle 	A1AF392CLGHH0X
Could you take our appetizer off of our bill 	I am not able to take an appetizer off your bill 	A113OGTB578EF6	
How do I give work to the Museum 's collection 	I do not know how you give work to the Museum 's collection 	A3U0VQ420HIMQ0
What types of people are selected as Fellows 	I do not know what types of people are selected as Fellows 	A1R1J3GL0YP7DJ
Is there a weight limit on my order 	I do not know if there is a weight limit on your order 	A31A4YKVSOYRVS	
How do I apply for a job with the National Park Service 	I do not know how you can apply for a job with the National Park Service 	A3G2FBKYCRD5Q8
I forgot my password 	I do not know your password	A23CTGXNDDW5LC
What should I say in my request 	I do not know what you should say in your request 	A1J0GU26323WVA
What should my camper bring 	I do not know what your camper should bring	A3NZLRU95OULXB
I need to extend my stay by one day	I am not able to extend your stay by one day	A23CTGXNDDW5LC
Should my son take dance 	I do not know if your son should take dance 	A27MJOV91GA8R3
How does your return policy work 	I do not know how our return policy works 	A260AFDCSXBQOH
How much is the registration fee 	I do not know how much the registration fee is 	A5VBIZ2KIQ1R8
Can I stop receiving my payroll advice in the mail since my check is direct deposited 	I do not know if that payroll advice sent to your mailbox can be stopped ,	A13JQTLPWXZD6L
There is no showroom where I live . Can I still purchase a system and meet with a design consultant 	I do not know if you can still purchase a system and meet with a design consultant 	A8O98QNRG9SHV
Is Jazz , Tap , Hip Hop , Ballroom , or Dance Team offered 	I do not know if Jazz , Tap , Hip Hop , Ballroom , or Dance Team are offered	A1GNG0J27JYSUB
Do you make exceptions to your return policy 	I am not able to make exceptions to our return policy 	AE9M4Z1NCYSDM	
Is the library at the Stedelijk accessible 	I do not know if the library at the Stedelijk is accessible 	ARKAJ6PL85CME
I 'd like to own a See 's franchise . How do I get started 	I do not know how you get started	A23CTGXNDDW5LC
How can I gift this to my brother 	I do not know how you can gift this to your brother 	A398I2WV28FA5P	
What if the weather is bad 	I do not know what the weather will be 	A2QWVKYC4RSJKM
What is my ' UltraViolet Library ' 	I do not know what UltraViolet Library is 	A234VIHHUHPZG5
Can I use united.com check-in when I have bags to check 	I do not know if you can use united.com to check-in when you have bags 	A9A2IX3OBORBE
What should I be careful of when buying tea 	I do not know what you should be careful of when buying tea 	AU3WB2DD4QJ4B
Do you know when the newest model is coming out after this item 	I am not able to tell you when the newest model is coming out after this item 	AE9M4Z1NCYSDM	
Do I have to provide a deposit if I was in an accident and it was n't my fault 	I do not know if you must provide a deposit if you were in an accident that was n't your fault 	A3SSJNH5SIZUPG	
Why is there an additional charge on my bill 	I do not know why there is an additional charge on your bill 	A1J0GU26323WVA	
Can you include a catalog with the new shipment 	I am not able to include a catalog with the new shipment 	A1D9EH4NAAP40N
Can I have my order shipped to two different locations 	I do not know if you can have your order shipped to two different locations 	A2IXBTOWQRCLPZ	
What do I do about a late package 	I do not know what you do about a late package 	AD9O852KPYLHY	
Do you have a nearby retail location that I can visit 	I do not know if we have a nearby retail location that you can visit 	A9LX66EQWDRQ5	
What information should be included in a succession plan 	I do not know what information should be included in a succession plan 	A3RD486RQUI2XV
Do you offer fundraising opportunities 	I do not know if we offer fundraising opportunities 	A3G2FBKYCRD5Q8
What is the status of the DVM Program 	I am not able to check the status of the DVM Program 	ALXPXFJ81RYE4
Can I return or exchange my lawn pass	I do not know if you can return or Exchange Your Lawn Pass	ATQD23E8ESFSI
Where can I find out about Harvard events 	I do not know where you can find out about Harvard events 	A16VTK6KZ1U69H
How does product A differ from product B 	I do not know how product A differs from product B	AD9O852KPYLHY	
I need to file a complaint about the associate I spoke with 	I am not able to file a complaint about an associate 	AD9O852KPYLHY	
Will the Centers be accessible to people with disabilities 	I do not know if the Centers will be accessible to people with disabilities 	A235UQRA8GE18X
Why do I have to list everyone by name on the card	I do not know why you have to list everyone by name on the card 	A3GVKU8KSX3RZU
When can I expect my invitation and how will it be sent 	I do not know when you can expect your invitation or how it will be sent 	A3I9FTHSULHPYS
How do I find information on encounters 	I do not know how you find information on encounters 	A7SXWHGK8B40R
Do you offer expedited shipping 	I do not know if expedited shipping is offered 	A2NI2HSU84PHJW
May I use a P.O. box in my mailing address 	I do not know if you may use your P.O. box in your mailing address 	A1JBSFXMMRGSQD
What are the benefits of direct deposit for me 	I do not know the benefits of direct deposit 	A1XNCA1SVTT15B
Is there an early departure fee 	I do not know if there is an early departure fee 	A3I9FTHSULHPYS
What should I wear to Meet Me At The Barre 	I do not know what should be worn to Meet Me At The Barre 	A2NI2HSU84PHJW
Is there parking at your location	I do not know if there is parking at our location 	A3U0VQ420HIMQ0
What are your Group Prices 	I do not know what the group prices are 	A2NI2HSU84PHJW
When do I have to give someone a privacy notice 	I do not know when to give someone a privacy notice 	ARFQ8FJRKCUZ6
What do I do if I need to access Workday to view or change my information but do n't have a computer 	I do not know if you need to access Workday to view or change your information if you do n't have a computer 	A2UBEPT605E8T2
How do I sync my zoozil account across multiple devices	I do not know how you sync your Zoozil account across multiple devices 	A2HKTM4Z8652
What Kind of Lessons Can I Expect 	I do not know what Kind of Lessons you Can Expect 	A3NZLRU95OULXB
What time does the waterpark open 	I do not know what time the waterpark opens 	A2CEGV4ZIZWRKY	
