"Can you provide a breakdown of how many DACA EADs expire in 2017 , 2018 , and 2019 "	"I do not know if I can provide a breakdown of how many DACA EADs expire in 2017 , 2018 , and 2019"	"BE_HAVE_MD_QUESTION"
"Can I cancel or reschedule an appointment online "	"I do not know if you can cancel or reschedule an appointment online"	"BE_HAVE_MD_QUESTION"
"When I called last time to ask about loan options , I spoke to someone really helpful . If I give you her name , is there a way you can connect me to her again "	"I do not know when you called last time to ask about loan options"	"WQUES"
"Did John Wayne shoot any films in Lone Pine "	"I do not know if John Wayne shot any films in Lone Pine"	"DO_QUESTION"
"Can I purchase a Dorint voucher as a present "	"I do not know if you can purchase a Dorint voucher as a present"	"BE_HAVE_MD_QUESTION"
"Why was my order canceled"	"I do not know why your order was canceled"	"WQUES"
"Is there anything I should n't bring "	"I do not know if there is anything you should n't bring"	"BE_HAVE_MD_QUESTION"
"What does the Museum do to support teachers "	"I do not know what the Museum does to support teachers"	"WQUES"
"when on a project assignment , who is my employer "	"I do not know when on a project assignment , who is your employer"	"WQUES_SIMPLE"
"Is this a rain or shine event "	"I do not know if this is a rain or shine event"	"BE_HAVE_MD_QUESTION"
"Q : How long should I wait for the interview invitation after I summit my resume "	"I do not know how long you should wait for the interview invitation after you summit your resume"	"WQUES"
"Can we bring our own picnic to the zoo "	"I do not know if you can bring your own picnic to the zoo"	"BE_HAVE_MD_QUESTION"
"Is the boat handicap accessible "	"I do not know if the boat handicap is accessible"	"BE_HAVE_MD_QUESTION"
"I think I need to cancel an order I just made "	"I do not know how to handle 'I think I need to cancel an order I just made '"	"CANONICAL_IDK"
"Are my FMLA forms and informational posters out of date "	"I do not know if your are FMLA forms and informational posters out of date"	"BE_HAVE_MD_QUESTION"
"Does the Library of Congress provide Z39 .50 access to authority records "	"I do not know if the Library of Congress provides Z39 .50 access to authority records"	"DO_QUESTION"
"When is tuition do and how do I pay "	"I do not know when tuition is do and how do you pay"	"WQUES"
"Where can we find discount codes for the zoo "	"I do not know where you can find discount codes for the zoo"	"WQUES"
"I had an unpleasant experience with a customer service agent , who can I talk to about this "	"I do not know an unpleasant experience with a customer service agent , who can you talk to about this you had"	"WQUES"
"I forgot my answer to the challenge question , how do I access my account "	"I do not know how you access your account"	"WQUES"
"The price just came down 30 % on an item that I bought an hour ago , Can I get credited back some money "	"I do not know if you can get credited back some money"	"BE_HAVE_MD_QUESTION"
"What are the premium rates "	"I do not know what the premium rates are"	"WQUES"
"There 's no way I can make a payment tomorrow , can I have an easement until Friday "	"I do not know if you can have an easement until Friday"	"BE_HAVE_MD_QUESTION"
"Is govinfo 508 compliant "	"I do not know if govinfo 508 is compliant"	"BE_HAVE_MD_QUESTION"
"What is the Intel ® Developer Zone "	"I do not know what the Intel ® Developer Zone is"	"WQUES"
"What do I do if a class is full "	"I do not know what you do if a class is full"	"WQUES"
"What is my online account "	"I do not know what your online account is"	"WQUES"
"Are the asphalt seeps restricted to the pits in Hancock Park "	"I do not know if the asphalt are seeps restricted to the pits in Hancock Park"	"BE_HAVE_MD_QUESTION"
"Does the Zoo have a reciprocal agreements with other institutions "	"I do not know if the Zoo has a reciprocal agreements with other institutions"	"DO_QUESTION"
"Do I need to file a claim with my insurance "	"I do not know if you need to file a claim with your insurance"	"DO_QUESTION"
"Can I pay with two different cards "	"I do not know if you can pay with two different cards"	"BE_HAVE_MD_QUESTION"
"What expenses must be reimbursed "	"I do not know what expenses must be reimbursed"	"WQUES_SIMPLE"
"What are the museum 's admission fees to view the permanent collection "	"I do not know what the museum 's admission fees to view the permanent collection are"	"WQUES"
"How do I Book Group Reservations"	"I do not know how you Book Group Reservations"	"WQUES"
"I ordered a package from the website , what is the estimated date of arrival and is there a tracking number for the shipment "	"I do not know a package from the website , what is the estimated date of arrival and is there a tracking number for the shipment you ordered"	"WQUES"
"If I order 5000 of your units , can I get a bulk discount ? I am running a small business "	"I do not know if you can get a bulk discount"	"BE_HAVE_MD_QUESTION"
"When is my package going to arrive "	"I do not know when your package is going to arrive"	"WQUES"
"I was n't sure about this bit of paperwork and could use some help "	"I do not know how to handle 'I was n't sure about this bit of paperwork and could use some help '"	"CANONICAL_IDK"
"What 's next for Congress.gov "	"I do not know what 's next for Congress.gov"	"WSUBJ"
"What 's wrong with a jailbroken or rooted device "	"I do not know what 's wrong with a jailbroken or rooted device"	"WSUBJ"
"Are there hands-on activities that the students can participate in when we visit "	"I do not know if there hands-on activities that are the students can participate in when you visit"	"BE_HAVE_MD_QUESTION"
"Do you offer an extended service plan "	"I do not know if I offer an extended service plan"	"DO_QUESTION"
"When should I submit my documents for the I-20 Certificate of Eligibility "	"I do not know when you should submit your documents for the I-20 Certificate of Eligibility"	"WQUES"
"Is the museum handicapped accessible "	"I do not know if the museum is handicapped accessible"	"BE_HAVE_MD_QUESTION"
"How do I know which level of class to take "	"I do not know how you know which level of class to take"	"WQUES"
"If an HR manager makes a verbal promise to an employee that he or she would not be terminated , how does that affect the employment at-will status of that employee "	"I do not know how that affects the employment at-will status of that employee"	"WQUES"
"Which car park do you suggest for visitors to the Fashion Museum "	"I do not know which car park I suggest for visitors to the Fashion Museum"	"WQUES"
"What formats are available for community screenings "	"I do not know what formats are available for community screenings"	"WQUES_SIMPLE"
"Is it possible to have a green smoothie delivered to my house every other morning "	"I do not know if it is possible to have a green smoothie delivered to your house every other morning"	"BE_HAVE_MD_QUESTION"
"I would like to know what happened to my order problem in the resolution center "	"I do not know what happened to your order problem in the resolution center"	"WSUBJ"
"Why ca n't I use the 20 % code Spring56 on my order "	"I do not know why you ca n't use the 20 % code Spring56 on your order"	"WQUES"
"Can we bring our pet "	"I do not know if you can bring your pet"	"BE_HAVE_MD_QUESTION"
"Do you offer delivery of the pool table inside the house "	"I do not know if I offer delivery of the pool table inside the house"	"DO_QUESTION"
"Do you have a mailing list I can sign up for "	"I do not know if I have a mailing list you can sign up for"	"DO_QUESTION"
"How can I be assured animals are treated humanely "	"I do not know how you can be assured"	"WQUES"
"When will my shirt ship"	"I do not know when will your shirt ship"	"WQUES_SIMPLE"
"Do I need a reason to dismiss on notice"	"I do not know if you need a reason to dismiss on notice"	"DO_QUESTION"
"When should a job offer be withdrawn "	"I do not know when a job offer should be withdrawn"	"WQUES"
"My Cat Is Going Bald on Her Hind Legs . Should I Be Concerned "	"I do not know if you should Be Concerned"	"BE_HAVE_MD_QUESTION"
"Can I submit the paperwork online "	"I do not know if you can submit the paperwork online"	"BE_HAVE_MD_QUESTION"
"How do I request a background check "	"I do not know how you request a background check"	"WQUES"
"My product was delivered to my billing address instead of my shipping address "	"I do not know how to your product was delivered to your billing address instead of your shipping address"	"IMPERATIVE"
"How long will I be there "	"I do not know how long will you be there"	"WQUES_SIMPLE"
"What benefits am I entitled to at these museums "	"I do not know what benefits you are entitled to at these museums"	"WQUES"
"Am I allowed to bring my stroller or carrier into the theater "	"I do not know if you are allowed to bring your stroller or carrier into the theater"	"BE_HAVE_MD_QUESTION"
"Can I purchase Summer tickets in Winter , and vice versa "	"I do not know if you can purchase Summer tickets in Winter , and vice versa"	"BE_HAVE_MD_QUESTION"
"How do shellfish establish themselves on the sea bottom "	"I do not know how shellfish establish themselves on the sea bottom"	"WQUES_SIMPLE"
"I 'm filling out my address form , I have two different addresses , is there a place on the application to put in the other address "	"I do not know if there is a place on the application to put in the other address"	"BE_HAVE_MD_QUESTION"
"How can I stop my free trial "	"I do not know how you can stop your free trial"	"WQUES"
"Do you need a passport to cruise to Mexico "	"I do not know if I need a passport to cruise to Mexico"	"DO_QUESTION"
"How much dance training should a prospective student have prior to attending Point Park "	"I do not know how much dance training a prospective student should have prior to attending Point Park"	"WQUES"
"How long does it take for service to start "	"I do not know how long it takes for service to start"	"WQUES"
"May we bring in decorations "	"I do not know if you may bring in decorations"	"BE_HAVE_MD_QUESTION"
"How do I set up mailing so your mail goes to my home address instead of my po box "	"I do not know how you set up mailing so my mail goes to your home address instead of your po box"	"WQUES"
"What languages is the tour in "	"I do not know what languages the tour in is"	"WQUES"
"Does state tax treatment of cafeteria plan benefits match IRS rules "	"I do not know if state tax treatment of cafeteria plan benefits matches IRS rules"	"DO_QUESTION"
"Why am I not able to return these items "	"I do not know why am you not able to return these items"	"WQUES_SIMPLE"
"My truck windshield is cracked , i wanted to know if the car insurance covers that "	"I do not know how to handle 'My truck windshield is cracked , i wanted to know if the car insurance covers that '"	"CANONICAL_IDK"
"I would like a paper invoice sent to me with the package "	"I do not know how to handle 'I would like a paper invoice sent to me with the package '"	"CANONICAL_IDK"
"If a zoo is part of a bigger attraction -LRB- eg a theme park -RRB- does the inspection take account of / inspect any of the non-zoo part of the attraction "	"I do not know how to inspect any of the non-zoo part of the attraction"	"IMPERATIVE"
"What time is it in Guatemala"	"I do not know what time it is in Guatemala"	"WQUES"
"What are we looking for as verification of registration with Selective Service "	"I do not know what you are looking for as verification of registration with Selective Service"	"WQUES"
"What if I do n't have access to a printer or can not print the voucher "	"I do not know what you if n't have access to a printer or can not print the voucher"	"WQUES"
"I am interested in taking pictures at Philbrook , but the photographer is not professional . Do I still need to pay a fee "	"I do not know how to but the photographer is not"	"IMPERATIVE"
"One of my team has announced she is pregnant , what do I need to do "	"I do not know what you do need to do"	"WQUES"
"I think I may have been charged twice , how do I fix this "	"I do not know how you do fix this"	"WQUES"
"Will I need to provide my party 's guest and travel information during the purchase process"	"I do not know if you will need to provide your party 's guest and travel information during the purchase process"	"BE_HAVE_MD_QUESTION"
"I ca n't see my member discount in my shopping cart . What do I do "	"I do not know what you do"	"WQUES"
"Do you charge a monthly fee for checking accounts "	"I do not know if I charge a monthly fee for checking accounts"	"DO_QUESTION"
"Collapse What should I do if my package is delayed or late "	"I do not know Collapse What should you do if your package is delayed or late you should do if your package is delayed or late"	"WQUES"
"What events take place at the Museum and how do I book them "	"I do not know how you book them"	"WQUES"
"Can I check my account balance "	"I do not know if you can check your account balance"	"BE_HAVE_MD_QUESTION"
"I need to change my username and password "	"I do not know how to change your username and password"	"IMPERATIVE"
"What is Round Up for Conservation "	"I do not know what Round Up for Conservation is"	"WQUES"
"Would I be able to reserve my order "	"I do not know if you would be able to reserve your order"	"BE_HAVE_MD_QUESTION"
"Where is your studio , exactly "	"I do not know where my studio is , exactly"	"WQUES"
"Do you know of any hotels near the Zoo "	"I do not know if I know of any hotels near the Zoo"	"DO_QUESTION"
"What is the date and time of Brew at the Zoo "	"I do not know what the date and time of Brew at the Zoo is"	"WQUES"
"do you know when the next generation product will be available for this model , I am deciding if I should wait for the new line up or buy it now"	"I do not know if I know when the next generation product will be available for this model , you are deciding if you should wait for the new line up or buy it now"	"DO_QUESTION"
"When can I upgrade "	"I do not know when you can upgrade"	"WQUES"
"What kinds of cases are heard in City Court of Slidell "	"I do not know what kinds of cases are heard in City Court of Slidell"	"WQUES_SIMPLE"
"Do you know how often one user buys this item ? What is the usual time frame that this product runs out "	"I do not know if I know how often one user buys this item"	"DO_QUESTION"
"I forgot my password and need to make a new one"	"I do not know how to handle 'I forgot my password and need to make a new one'"	"CANONICAL_IDK"
"Does the museum have lockers , as well as a Cloakroom "	"I do not know if the museum has lockers , as well as a Cloakroom"	"DO_QUESTION"
"What does Nandi mean "	"I do not know what Nandi means"	"WQUES_SIMPLE"
"Are you able to give a refund if I do n't like the product "	"I do not know if I am able to give a refund if you n't like the product"	"BE_HAVE_MD_QUESTION"
"How can I share my ideas for future exhibits "	"I do not know how you can share your ideas for future exhibits"	"WQUES"
"I want to cancel my policy "	"I do not know how to cancel your policy"	"IMPERATIVE"
"Where do I go to have my new motorcycle serviced ? I do not know how my policy works concerning that "	"I do not know where you go to have your new motorcycle serviced"	"WQUES"
"Are there food and drinks provided for ArtScience Late "	"I do not know if there are food and drinks provided for ArtScience Late"	"BE_HAVE_MD_QUESTION"
"Are there scholarships for dance here at LCC "	"I do not know if there are scholarships for dance here at LCC"	"BE_HAVE_MD_QUESTION"
"I need to speak with someone about my 401k portfolio . Would you be able to help me "	"I do not know how to speak with someone about your 401k portfolio ."	"IMPERATIVE"
"How to buy"	"I do not know how to buy"	"WQUES_SIMPLE"
"How long does it take for products to ship "	"I do not know how long it takes for products to ship"	"WQUES"
"How often does your company service their cars "	"I do not know how often does my company service their cars"	"WQUES_SIMPLE"
"Will this be reflected on my AT&T Mobility statement "	"I do not know if this will be reflected on your AT&T Mobility statement"	"BE_HAVE_MD_QUESTION"
"I recently had a baby , got married/divorced , had a dependent graduate from college , or my spouse/partner 's benefits changed at his/her employer . How can I make the appropriate changes to my benefit selections "	"I do not know how to got"	"IMPERATIVE"
"How do I get an ID badge or door access to a research space "	"I do not know how you get an ID badge or door access to a research space"	"WQUES"
"Where can I download a foot size template for ordering shoes from your website "	"I do not know where you can download a foot size template for ordering shoes from my website"	"WQUES"
"Do you offer student discounts on your software "	"I do not know if I offer student discounts on my software"	"DO_QUESTION"
"Will I be locked up in a hotel during the trial "	"I do not know if you will be locked up in a hotel during the trial"	"BE_HAVE_MD_QUESTION"
"I qualified for a position in the past , but now I do n't qualify . How can that be "	"I do not know how can that be"	"WSUBJ"
"Which is the best tour "	"I do not know which the best tour is"	"WQUES"
"Where can I check to see if my machine is under warranty "	"I do not know where you can check to see if your machine is under warranty"	"WQUES"
"Does a consumer have to enter a username and password every time they wish to play a DRM protected video "	"I do not know if a consumer has to enter a username and password every time they wish to play a DRM protected video"	"DO_QUESTION"
"How long is kitchen craft 's Warranty"	"I do not know how long kitchen craft 's Warranty is"	"WQUES"
"What time do the lights come on "	"I do not know what time the lights come on"	"WQUES"
"Are there nearby places for a quick lunch "	"I do not know if there are nearby places for a quick lunch"	"BE_HAVE_MD_QUESTION"
"My package was damaged , what is the process of seeing if my parcel was insured "	"I do not know what is the process of seeing if your parcel was insured your package was damaged ,"	"WQUES"
"Is there a way to check online whether an item is in stock in a store"	"I do not know if there is a way to check online whether an item is in stock in a store"	"BE_HAVE_MD_QUESTION"
"I 'm not sure of the name of the ship my relative came here or served on -- can you help me "	"I do not know if I can help you"	"BE_HAVE_MD_QUESTION"
"Why is my video lagging when I watch "	"I do not know why your video is lagging when you watch"	"WQUES"
"Can you come on-site "	"I do not know if I can come on-site"	"BE_HAVE_MD_QUESTION"
"How do I get to Bethel Woods"	"I do not know how you get to Bethel Woods"	"WQUES"
"What is the incidental deposit policy "	"I do not know what the incidental deposit policy is"	"WQUES"
"If something breaks , where can I take it to get it fixed "	"I do not know where you can take it to get it fixed"	"WQUES"
"Am I required to provide my employees benefits "	"I do not know if you are required to provide your employees benefits"	"BE_HAVE_MD_QUESTION"
"What time was my item shipped today "	"I do not know what time your item was shipped today"	"WQUES"
"Must I complete the form at the consulate or must it be completed before I go to the consulate "	"I do not know if you must complete the form at the consulate or must it be completed before you go to the consulate"	"BE_HAVE_MD_QUESTION"
"Are there special limits in running credit checks on independent contractors "	"I do not know if there are special limits in running credit checks on independent contractors"	"BE_HAVE_MD_QUESTION"
"Do I need to purchase an extended warranty "	"I do not know if you need to purchase an extended warranty"	"DO_QUESTION"
"What is the average shipping time with your company "	"I do not know what the average shipping time with my company is"	"WQUES"
"Who can I contact if I have any questions or concerns about using my lawn pass"	"I do not know who you can contact if you have any questions or concerns about using your lawn pass"	"WQUES"
"Do only union employees have a right to engage in protected concerted activity over the internet "	"I do not know if only union employees have a right to engage in protected concerted activity over the internet"	"DO_QUESTION"
"As an employer , am I liable for sexual harassment at my company , even if I do n't know about it "	"I do not know how to as an"	"IMPERATIVE"
"Can you assist with filing my debt collection letter in preparation for my small claims court case on November 3rd "	"I do not know if I can assist with filing your debt collection letter in preparation for your small claims court case on November 3rd"	"BE_HAVE_MD_QUESTION"
"Why build a new courthouse "	"I do not know why build a new courthouse"	"WQUES_SIMPLE"
"If I delete my account is it really gone or do you save it somewhere "	"I do not know if it is really gone or I save it somewhere"	"BE_HAVE_MD_QUESTION"
"How long do I have to wait for the refund to show back up in my bank account "	"I do not know how long you have to wait for the refund to show back up in your bank account"	"WQUES"
"Do international employees need to complete the Selective Service Eligibility and Verification Form "	"I do not know if international employees need to complete the Selective Service Eligibility and Verification Form"	"DO_QUESTION"
"Looking to become part of the Museums ' staff "	"I do not know how to looking to become part of the Museums ' staff"	"IMPERATIVE"
"I ordered a custom product and am not sure if I can return it "	"I do not know how to handle 'I ordered a custom product and am not sure if I can return it '"	"CANONICAL_IDK"
"My cable service 's on demand function has not worked for three days due to internet connectivity , can a technician repair this for me "	"I do not know if a can technician repair this for you"	"BE_HAVE_MD_QUESTION"
"How much time should be allocated for a school / group visit to the zoo "	"I do not know how much time should be allocated for a school / group visit to the zoo"	"WQUES_SIMPLE"
"Can I receive academic credit for my participation in the Internship Program "	"I do not know if you can receive academic credit for your participation in the Internship Program"	"BE_HAVE_MD_QUESTION"
"Where should I purchase dance attire and shoes "	"I do not know where you should purchase dance attire and shoes"	"WQUES"
"Is there maternity/paternity leave "	"I do not know if there is maternity/paternity leave"	"BE_HAVE_MD_QUESTION"
"Do you offer any financing "	"I do not know if I offer any financing"	"DO_QUESTION"
"What carrier do you use to ship items "	"I do not know what carrier I use to ship items"	"WQUES"
"Can you verify the address this order is being shipped to "	"I do not know if I can verify the address this order is being shipped to"	"BE_HAVE_MD_QUESTION"
"My airline ticket was lost over the weekend can i get reimburse back my money "	"I do not know how to your airline ticket was lost over the weekend can you get reimburse back your money"	"IMPERATIVE"
"May an employer terminate an employee who exhausts Family and Medical Leave Act -LRB- FMLA -RRB- leave and does not return to work "	"I do not know if an employer may terminate an employee who exhausts Family and Medical Leave Act -LRB- FMLA -RRB- leave and not returns to work"	"BE_HAVE_MD_QUESTION"
"what are the hours of your store "	"I do not know what the hours of my store are"	"WQUES"
"What constitutes a ' public ' screening "	"I do not know what constitutes a ' public ' screening"	"WSUBJ"
"Can I pay by check "	"I do not know if you can pay by check"	"BE_HAVE_MD_QUESTION"
"Can you help me track down my lost luggage "	"I do not know if I can help you track down your lost luggage"	"BE_HAVE_MD_QUESTION"
"Last year , my parents and I both took out student loans for me . We both received Form 1098-E for our separate loans . I was n't their dependent last year . Can we both claim student loan interest on our tax returns "	"I do not know how to last"	"IMPERATIVE"
"Will my insurance rates go up if I get into an accident "	"I do not know if your insurance rates will go up if you get into an accident"	"BE_HAVE_MD_QUESTION"
"How do I rent your facility for a birthday party "	"I do not know how you rent my facility for a birthday party"	"WQUES"
"How can I help "	"I do not know how you can help"	"WQUES"
"What shipping carier do you use "	"I do not know what shipping carier I use"	"WQUES"
"What is the APR on your financial option "	"I do not know what the APR on my financial option is"	"WQUES"
"Where is the gift shop "	"I do not know where the gift shop is"	"WQUES"
"Why did they not include the AVP series in this movie "	"I do not know why they not included the AVP series in this movie"	"WQUES"
"Are there any positions available at the Museum "	"I do not know if there are any positions available at the Museum"	"BE_HAVE_MD_QUESTION"
"Would it be possible to ship my monthly subscribe and save order 1 week early "	"I do not know if it would be possible to ship your monthly subscribe and save order 1 week early"	"BE_HAVE_MD_QUESTION"
"Do you sell ypur online products in-store "	"I do not know if I sell ypur online products in-store"	"DO_QUESTION"
"Does your store price match branded bags with online price if I have to stop by and purchase an item "	"I do not know if my store price match branded bags with online price if you have to stop by and purchase an item"	"DO_QUESTION"
"Do you do tours "	"I do not know if I do tours"	"DO_QUESTION"
"Do you have educational programs "	"I do not know if I have educational programs"	"DO_QUESTION"
"How do I know which product is right for me "	"I do not know how you know which product is right for you"	"WQUES"
"When is this newest product going to be available "	"I do not know when is this newest product going to be available"	"WQUES_SIMPLE"
"I 'm trying to find a place that will board pets for 2-3 nights on short notice . Does your place do anything like that "	"I do not know you to find a place that will board pets for 2-3 nights on short notice you are trying ."	"WQUES"
"Should I call ahead before coming in for research "	"I do not know if you should call ahead before coming in for research"	"BE_HAVE_MD_QUESTION"
"What is your daily admission fee "	"I do not know what my daily admission fee is"	"WQUES"
"Are international transit times always met "	"I do not know if international transit times are always met"	"BE_HAVE_MD_QUESTION"
"Can you reserve the Museum for events "	"I do not know if I can reserve the Museum for events"	"BE_HAVE_MD_QUESTION"
"How do I terminate my software license contract "	"I do not know how you terminate your software license contract"	"WQUES"
"I need to change the date of my monthly payment from the 1st to the 15th of each month "	"I do not know how to change the date of your monthly payment from the 1st to the 15th of each month"	"IMPERATIVE"
"How do I make a correction to my online order "	"I do not know how you make a correction to your online order"	"WQUES"
"What name should I enter in my account "	"I do not know what name you should enter in your account"	"WQUES"
"Are there any deferment options for my next payment "	"I do not know if there are any deferment options for your next payment"	"BE_HAVE_MD_QUESTION"
"What is the difference between a tourist visa and a business visa "	"I do not know what the difference between a tourist visa and a business visa is"	"WQUES"
"My tracking shows that item is delivered but I have n't received it yet , could you please check it"	"I do not know if I could check it"	"BE_HAVE_MD_QUESTION"
"How can I change my appointment to a later time on September 4th ? I have another appointment and need to reschedule please "	"I do not know how you can change your appointment to a later time on September 4th"	"WQUES"
"If I buy a flight ticket with ANA SKY COIN , do I have to use the flight ticket within the ANA SKY COIN period of validity "	"I do not know if you have to use the flight ticket within the ANA SKY COIN period of validity"	"DO_QUESTION"
"What is one serving "	"I do not know what is one serving"	"WQUES"
"What flavors do you offer of this item "	"I do not know what flavors I offer of this item"	"WQUES"
"Will my product be repaired or replaced under warranty "	"I do not know if your product will be repaired or replaced under warranty"	"BE_HAVE_MD_QUESTION"
"WHAT ARE THE STADIUM TOURS & MUSEUM OPENING HOURS"	"I do not know what ARE THE STADIUM TOURS & MUSEUM OPENING HOURS"	"WSUBJ"
"There 's been a lot of flooding in my area ; is this going to affect how long it takes my item to arrive "	"I do not know this to affect how long it takes your item to arrive this is going"	"WQUES"
"My spouse and I are filing as married filing separately . We both contributed to the support of our son . Can we both claim a dependency exemption for him on our separate returns "	"I do not know if you both can claim a dependency exemption for him on your separate returns"	"BE_HAVE_MD_QUESTION"
"How can I find out the status of my order "	"I do not know how you can find out the status of your order"	"WQUES"
"I 'm unable to find an old order on my history "	"I do not know how to handle 'I 'm unable to find an old order on my history '"	"CANONICAL_IDK"
"Can I view the security questions that I set up "	"I do not know if you can view the security questions that you set up"	"BE_HAVE_MD_QUESTION"
"Can I change the day on my flight from New York to Vancouver from Wednesday to friday "	"I do not know if you can change the day on your flight from New York to Vancouver from Wednesday to friday"	"BE_HAVE_MD_QUESTION"
"I just received my new phone . How do I port my number from my old carrier to this service "	"I do not know how do you port your number from your old carrier to this service"	"WQUES_SIMPLE"
"Do I receive a discount on admission tickets purchased for guests "	"I do not know if you receive a discount on admission tickets purchased for guests"	"DO_QUESTION"
"Once I enter the venue , can I leave and return"	"I do not know if you can leave and return"	"BE_HAVE_MD_QUESTION"
"How do I report equipment that is returned to IBM or sold to another business "	"I do not know how you report equipment that is returned to IBM or sold to another business"	"WQUES"
"Can I apply in person , using a paper application "	"I do not know if you can apply in person , using a paper application"	"BE_HAVE_MD_QUESTION"
"Can I have the delivery date for this package sent to me at an earlier time instead of later "	"I do not know if you can have the delivery date for this package sent to you at an earlier time instead of later"	"BE_HAVE_MD_QUESTION"
"Do you need the last 4 digits of my social "	"I do not know if I need the last 4 digits of your social"	"DO_QUESTION"
"Will my membership card be mailed to me "	"I do not know if your membership card will be mailed to you"	"BE_HAVE_MD_QUESTION"
"When does a private lesson package expire"	"I do not know when a private lesson package expires"	"WQUES"
"Is an employer required to shred paperwork that contains personal information "	"I do not know if an employer is required to shred paperwork that contains personal information"	"BE_HAVE_MD_QUESTION"
"I placed an order so why have I not received a confirmation email"	"I do not know so why you have not received a confirmation email"	"WQUES"
"Are there optional upgrades to the standard Powertrain Coverage "	"I do not know if there are optional upgrades to the standard Powertrain Coverage"	"BE_HAVE_MD_QUESTION"
"Where can I get information on volunteering at the Museum "	"I do not know where you can get information on volunteering at the Museum"	"WQUES"
"Is there a chance I can pay once for a yearly subscription instead of monthly "	"I do not know if there is a chance you can pay once for a yearly subscription instead of monthly"	"BE_HAVE_MD_QUESTION"
"Where can I find 2018 plans and prices "	"I do not know where you can find 2018 plans and prices"	"WQUES"
"Must I serve if I am not a United States citizen "	"I do not know if you must serve if you are not a United States citizen"	"BE_HAVE_MD_QUESTION"
"If a taxpayer adopts the child of his or her registered domestic partner as a second parent or co-parent , may the taxpayer -LRB- ' adopting parent ' -RRB- claim the adoption credit for the qualifying adoption expenses he or she pays to adopt the child "	"I do not know if the taxpayer -LRB- ' adopting parent ' -RRB- may claim the adoption credit for the qualifying adoption expenses he or she pays to adopt the child"	"BE_HAVE_MD_QUESTION"
"What kinds of alcohol are available in Guatemala"	"I do not know what kinds of alcohol are available in Guatemala"	"WQUES_SIMPLE"
"Do you plan to produce an online format "	"I do not know if I plan to produce an online format"	"DO_QUESTION"
"Are service dogs allowed at the zoo "	"I do not know if service dogs are allowed at the zoo"	"BE_HAVE_MD_QUESTION"
"Would it be faster if I picked up the order instead "	"I do not know if it would be faster if you picked up the order instead"	"BE_HAVE_MD_QUESTION"
