What 's next for Congress.gov 	I do not know what is next for Congress.gov	APF1EAZT104LQ
What 's wrong with a jailbroken or rooted device 	I do not know what 's wrong with a jailbroken or rooted device	ATQD23E8ESFSI
Are there hands-on activities that the students can participate in when we visit 	I do not know if there are hands-on activities that the students can participate in when you visit	A23CTGXNDDW5LC
Do you offer an extended service plan 	I do not know if we offer an extended service plan 	A9LX66EQWDRQ5	
When should I submit my documents for the I-20 Certificate of Eligibility 	I do not know when you should submit your documents for the I-20 Certificate of Eligibility 	A1JBSFXMMRGSQD
Is the museum handicapped accessible 	I do not know if the museum is handicapped accessible	A23CTGXNDDW5LC
How do I know which level of class to take 	I do not know which level of class you should take 	A3P1SDBXCNU6C
If an HR manager makes a verbal promise to an employee that he or she would not be terminated , how does that affect the employment at-will status of that employee 	I do not know know how that affects the employee 's employment at-will status 	A13GUTDMGGZZDL
Which car park do you suggest for visitors to the Fashion Museum 	I do not know which car park I would suggest for visitors to the Fashion Museum 	A23RGQKZ0PPC46
What formats are available for community screenings 	I do not know the formats that are available for community screenings 	A2VIKCIM9TZL22
Is it possible to have a green smoothie delivered to my house every other morning 	I am not able to have a green smoothie delivered to your house every other morning 	3XABXM4AJ1XVAHVMSOCHROA7USOQ8X
I would like to know what happened to my order problem in the resolution center 	I do not know what happened to your order problem 	3GS542CVJVF6V0VYDOUST9ARI2K59P
Why ca n't I use the 20 % code Spring56 on my order 	I do not know why you ca n't use the 20 % code Spring56 on your order 	A31A4YKVSOYRVS	
Can we bring our pet 	I do not know if you can bring your pet 	A2115OWJ0CKOB3
Do you offer delivery of the pool table inside the house 	I do not know if we offer delivery of the pool table inside the house 	A3GNQDFPZALU92	
Do you have a mailing list I can sign up for 	I do not know if there is a mailing list 	A1HQRT1UG6ERGL
How can I be assured animals are treated humanely 	I do not know how you can be assured animals are treated humanely 	A2NI2HSU84PHJW
When will my shirt ship	I do not know when your shirt will ship 	A3GNQDFPZALU92	
Do I need a reason to dismiss on notice	I do not know if you need a reason to dismiss on notice 	AJ7E01X4TAGHL
When should a job offer be withdrawn 	I do not know when a job offer should be withdrawn 	A1S0R9UMW0FWAZ
My Cat Is Going Bald on Her Hind Legs . Should I Be Concerned 	I do not know if you should be concerned 	A7SXWHGK8B40R
Can I submit the paperwork online 	I do not know if you can submit the paperwork online 	A2YQAE441JMA7V	
How do I request a background check 	I do not know how you request a background check 	A3I9FTHSULHPYS
My product was delivered to my billing address instead of my shipping address 	I am not able to help you with your product that was delivered to your billing address instead of your shipping address 	A325WS381BHOHH	
How long will I be there 	I do not know how long you will be here 	A2K9PB0U45O0MU
What benefits am I entitled to at these museums 	I do not know what benefits you 're entitled to 	A13GUTDMGGZZDL
Am I allowed to bring my stroller or carrier into the theater 	I do not know if you can bring a stroller or carrier in the theater 	A2223XYV804AY7
Can I purchase Summer tickets in Winter , and vice versa 	I do not know if you can purchase Summer tickets in Winter , and vice versa 	A3RD486RQUI2XV
How do shellfish establish themselves on the sea bottom 	I do not know how shellfish establish themselves on the sea bottom 	A3G2FBKYCRD5Q8
I 'm filling out my address form , I have two different addresses , is there a place on the application to put in the other address 	I do not know where you can put the other address 	3UUSLRKAULVXLUMYDXERDP7D0TU7DN
How can I stop my free trial 	I do not know how you can stop your free trial 	A325WS381BHOHH	
Do you need a passport to cruise to Mexico 	I do not know if you need a passport to cruise to Mexico 	AD9O852KPYLHY	
How much dance training should a prospective student have prior to attending Point Park 	I do not know how much dance training a prospective student should have prior to attending Point Park 	A116N2LEI6O7HB
How long does it take for service to start 	I do not know how long it takes for service to start 	A3B1H161LQLAYP	
May we bring in decorations 	I do not know if you can bring in decorations 	APC99TPURUHR8
How do I set up mailing so your mail goes to my home address instead of my po box 	I do not know how you set up mailing so our mail goes to your home address instead of your po box	A23CTGXNDDW5LC	
What languages is the tour in 	I do not know what languages the tour is in 	A3RD486RQUI2XV
Does state tax treatment of cafeteria plan benefits match IRS rules 	I do not know if the state tax treatment of cafeteria plan benefits matches IRS rules 	A2K2MFQMN31DZ
Why am I not able to return these items 	I do not know why you are unable to return the items 	A3SZ3W7V3GUN8Z
My truck windshield is cracked , i wanted to know if the car insurance covers that 	I do not know if the car insurance covers that	375VSR8FVW1A6EB9ET1U9YHGPNXRZ4
I would like a paper invoice sent to me with the package 	I am not able to have a paper invoice sent to you with the package 	ASFR82SJYMGNU
If a zoo is part of a bigger attraction -LRB- eg a theme park -RRB- does the inspection take account of / inspect any of the non-zoo part of the attraction 	I do not know if the inspection takes account of/inspects any of the non-zoo part of the attraction if a zoo is part of a bigger attraction 	A2HKTM4Z8652
What time is it in Guatemala	I do not know what time is is in Guatemala 	A1J0GU26323WVA
What are we looking for as verification of registration with Selective Service 	I do not know what you are looking for as verification of registration with Selective Service 	A1J0GU26323WVA
What if I do n't have access to a printer or can not print the voucher 	I do not know what you should do if you do n't have access to a printer or can not print the voucher 	AFS36YMNN8A2J
I am interested in taking pictures at Philbrook , but the photographer is not professional . Do I still need to pay a fee 	I do not know if you will need to pay a fee 	A8O98QNRG9SHV
One of my team has announced she is pregnant , what do I need to do 	I do not know what you need to do 	A2NI2HSU84PHJW
I think I may have been charged twice , how do I fix this 	I do not know how you fix it 	A260AFDCSXBQOH
Will I need to provide my party 's guest and travel information during the purchase process	I do not know if you 'll need to provide this information 	A13GUTDMGGZZDL
I ca n't see my member discount in my shopping cart . What do I do 	I do not know what to do if you do n't see your member discount in your shopping cart 	APC99TPURUHR8
Do you charge a monthly fee for checking accounts 	I do not know if we charge a monthly fee for checking accounts	APF1EAZT104LQ
Collapse What should I do if my package is delayed or late 	I do not know what you should do if your package is delayed 	AOPI4DCPSO8H4
What events take place at the Museum and how do I book them 	I do not know what events take place at the Museum or how you book them 	A2HKTM4Z8652
Can I check my account balance 	I am not able to check your account balance	A31A4YKVSOYRVS	
I need to change my username and password 	I am not able to change your username and password 	A2PKDWREQV1JTR
What is Round Up for Conservation 	I do not know what Round Up for Conservation is 	A2NI2HSU84PHJW
Would I be able to reserve my order 	I am not able to reserve your order 	A9LX66EQWDRQ5	
Where is your studio , exactly 	I do not know where our studio is exactly 	A116N2LEI6O7HB
Do you know of any hotels near the Zoo 	I do not know of any hotels near the zoo 	A1J0GU26323WVA
What is the date and time of Brew at the Zoo 	I do not know what date and time 	AQ2U7QPE229VH
do you know when the next generation product will be available for this model , I am deciding if I should wait for the new line up or buy it now	I do not know when the next generation product will be available 	AMW07CJC3OJIB
When can I upgrade 	I do not know when you can upgrade 	AE9M4Z1NCYSDM	
What kinds of cases are heard in City Court of Slidell 	I do not know what kinds of cases are heard 	A325WS381BHOHH
Do you know how often one user buys this item ? What is the usual time frame that this product runs out 	I do not know how often one user buys this item or how often the product runs out 	372AGES0I4XL1JBUDBD9CD15HNZRX7
I forgot my password and need to make a new one	I am not able to help with your password and make a new one 	A2TKHXY755FAM
Does the museum have lockers , as well as a Cloakroom 	I do not know if the museum has lockers as well as a Cloakroom 	A3G2FBKYCRD5Q8
What does Nandi mean 	I do not know what Nandi means 	A9LX66EQWDRQ5
Are you able to give a refund if I do n't like the product 	I do not know if we are able to give a refund if you do n't like the product 	A31A4YKVSOYRVS	
How can I share my ideas for future exhibits 	I do not know how you could share your ideas for future exhibits 	A2VIKCIM9TZL22
I want to cancel my policy 	I am not able to cancel your policy	A23CTGXNDDW5LC
Where do I go to have my new motorcycle serviced ? I do not know how my policy works concerning that 	I do not know how your policy works or where you should go to have your motorcycle serviced 	3HEA4ZVWVDENUDTMAYHBHT5PW6155Y
Are there food and drinks provided for ArtScience Late 	I do not know if food and drinks are provided for ArtScience Late 	A1IPD4WBT3A5GG
Are there scholarships for dance here at LCC 	I do not know there are scholarships for dance here at LCC 	A2K9PB0U45O0MU
I need to speak with someone about my 401k portfolio . Would you be able to help me 	I am not able to help you speak with anyone about your 401K portfolio 	3IVKZBIBJ010G8BSNWVSZ1I7FZZSH3
How to buy	I do not know how to buy 	A3I9FTHSULHPYS
How long does it take for products to ship 	I do not know how long products take to ship 	AJNQ2PBD07FKE
How often does your company service their cars 	I do not know how often our company services our cars 	A9LX66EQWDRQ5	
Will this be reflected on my AT&T Mobility statement 	I do not know if this will be reflected on your AT&T Mobility statement 	A5VBIZ2KIQ1R8
I recently had a baby , got married/divorced , had a dependent graduate from college , or my spouse/partner 's benefits changed at his/her employer . How can I make the appropriate changes to my benefit selections 	I do not know how you can make the appropriate changes to your benefit selections 	A2K9PB0U45O0MU
How do I get an ID badge or door access to a research space 	I do not know how you get an ID badge or door access to a research space 	A16VTK6KZ1U69H
Where can I download a foot size template for ordering shoes from your website 	I do not know where you can download a foot size template for ordering shoes from our website 	AE9M4Z1NCYSDM	
Do you offer student discounts on your software 	I do not know if we offer student discounts on our software 	A3VV5FFG6GXE1S	
Will I be locked up in a hotel during the trial 	I do not know if you will be locked up in a hotel during the trial 	A7SXWHGK8B40R
I qualified for a position in the past , but now I do n't qualify . How can that be 	I do not know how you can qualify 	A1DWQO9X2ZQ35G
Which is the best tour 	I do not know what is the best tour 	A1S8DYWNS59XWB
Where can I check to see if my machine is under warranty 	I do not know where you can check to see if your machine is under warranty 	AISE949ZZN8HA
Does a consumer have to enter a username and password every time they wish to play a DRM protected video 	I do not know if a consumer has to enter a username and password every time they wish to play a DRM protected video 	A1JBSFXMMRGSQD
How long is kitchen craft 's Warranty	I do not know how long Kitchen Craft 's warranty lasts 	A1JBSFXMMRGSQD
What time do the lights come on 	I do not know what time the lights come on 	A2NI2HSU84PHJW
Are there nearby places for a quick lunch 	I do not know if there are nearby places for a quick lunch	A1GNG0J27JYSUB
My package was damaged , what is the process of seeing if my parcel was insured 	I do not know what the process is of seeing if your parcel was insured 	A9LX66EQWDRQ5	
Is there a way to check online whether an item is in stock in a store	I am not able to check online to see if an item is in stock in a store 	A3RD486RQUI2XV
I 'm not sure of the name of the ship my relative came here or served on -- can you help me 	I am not able to help you find out the name of the ship your relative came here or served on 	A16VTK6KZ1U69H
Why is my video lagging when I watch 	I do not know why your video is lagging when you watch it 	A31A4YKVSOYRVS	
Can you come on-site 	I am not able to come on-site 	A16VTK6KZ1U69H
How do I get to Bethel Woods	I do not know how to get bethel woods 	A2LQ9NP944M61Z
What is the incidental deposit policy 	I am not able to explain what the incidental deposit policy is 	A13GUTDMGGZZDL
If something breaks , where can I take it to get it fixed 	I do not know where you can take something to get fixed if it breaks 	AE9M4Z1NCYSDM	
Am I required to provide my employees benefits 	I do not know if you are required to provide your employees benefits 	A3E3J27LF4OX9M
What time was my item shipped today 	I do not know what time your item shipped today 	A31A4YKVSOYRVS	
Must I complete the form at the consulate or must it be completed before I go to the consulate 	I do not know if you must complete the form at the consulate or if it has to be completed before you go to the consulate 	A2K9PB0U45O0MU
Are there special limits in running credit checks on independent contractors 	I do not know if there are special limits 	A13GUTDMGGZZDL
Do I need to purchase an extended warranty 	I do not know if you need to purchase an extended warranty 	A13GUTDMGGZZDL
What is the average shipping time with your company 	I do not know what the average shipping time with your company is 	A31A4YKVSOYRVS	
Who can I contact if I have any questions or concerns about using my lawn pass	I do not know who you can contact if you have questions about using the lawn pass	APF1EAZT104LQ
Do only union employees have a right to engage in protected concerted activity over the internet 	I do not know if that pertains only to union employees 	A1I0AQEKVWIPXC
As an employer , am I liable for sexual harassment at my company , even if I do n't know about it 	I do not know if you are liable for sexual harassment at your company as an employer , even if you do n't know about it 	A3U0VQ420HIMQ0
Can you assist with filing my debt collection letter in preparation for my small claims court case on November 3rd 	I am not able to to assist you with filing 	3VQTAXTYN3D6480AC9GWSRXX5JFUB5
Why build a new courthouse 	I do not know why build a new courthouse 	A3I9FTHSULHPYS
If I delete my account is it really gone or do you save it somewhere 	I do not know if you delete your account if it is really gone or if we save it somewhere 	A325WS381BHOHH	
How long do I have to wait for the refund to show back up in my bank account 	I do not know how long you will have to wait for the refund to show back up in your account 	A31A4YKVSOYRVS	
Do international employees need to complete the Selective Service Eligibility and Verification Form 	I do not know if international employees need to complete the Selective Service Eligibility and Verification Form 	A2EJ7U3TZAKROG
Looking to become part of the Museums ' staff 	I do not know how to become part of the Museums ' staff 	A31JM9RECQGYEX
I ordered a custom product and am not sure if I can return it 	I do not know if you can return it 	AJ7MWBQFNH3E4
My cable service 's on demand function has not worked for three days due to internet connectivity , can a technician repair this for me 	I do not know if a technician can repair this for you	3G57RS03HHXVVGAZSFFDJM2DCWA52X
How much time should be allocated for a school / group visit to the zoo 	I do not know how much time to allocate for a school/group visit to the zoo 	A1BYVSM1G333O4
Can I receive academic credit for my participation in the Internship Program 	I do not know if you can receive academic credit for your participation in the Internship Program 	A2K2MFQMN31DZ
Where should I purchase dance attire and shoes 	I do not know wher eyou should purchase dance attire and shoes 	A13GUTDMGGZZDL
Is there maternity/paternity leave 	I do not know if there is maternity/paternity leave 	AF1VPADWTM40W
Do you offer any financing 	I am not able to offer any financing 	A3B2YRXL26RPVH
What carrier do you use to ship items 	I do not know what carrier we use to ship items 	A9LX66EQWDRQ5	
Can you verify the address this order is being shipped to 	I am not able to verify the address that this order is being shipped to 	A9LX66EQWDRQ5	
My airline ticket was lost over the weekend can i get reimburse back my money 	I do not know if you can get reimbursed 	3WYZV0QBFJ5YLCU5HERJCYW1Z1WXB0
May an employer terminate an employee who exhausts Family and Medical Leave Act -LRB- FMLA -RRB- leave and does not return to work 	I do not know if an employer can terminate an employee who exhausts Family and Medical Leave Act -LRB- FMLA -RRB- leave and does not return to work 	APC99TPURUHR8
what are the hours of your store 	I do not know the hours of our store 	A1YKWG46AWMPUX	
What constitutes a ' public ' screening 	I do not know what constitutes a public screening 	A13GUTDMGGZZDL
Can I pay by check 	I do not know if you can pay by check 	A31A4YKVSOYRVS	
Can you help me track down my lost luggage 	I am not able to help you track down your lost luggage 	A31A4YKVSOYRVS	
Last year , my parents and I both took out student loans for me . We both received Form 1098-E for our separate loans . I was n't their dependent last year . Can we both claim student loan interest on our tax returns 	I do not know if you can both claim student loan interest on your tax returns 	ARKAJ6PL85CME
Will my insurance rates go up if I get into an accident 	I do not know if your insurance rates will go up if you get into an accident 	A2IXBTOWQRCLPZ	
How do I rent your facility for a birthday party 	I do not know how you rent our facility for a birthday party 	A1YKWG46AWMPUX	
How can I help 	I do not know how you can help 	A27MJOV91GA8R3
What shipping carier do you use 	I do not know what shipping carier we use 	AD9O852KPYLHY	
What is the APR on your financial option 	I do not know what the APR on our financial option is 	A31A4YKVSOYRVS	
Where is the gift shop 	I do not know where the gift shop is 	A1XNCA1SVTT15B
Why did they not include the AVP series in this movie 	I do not know why they did n't include the AVP series in this movie 	A1AVKKVWWFUGLT
Are there any positions available at the Museum 	I do not know if there are any positions available at the museum 	A13GUTDMGGZZDL
Would it be possible to ship my monthly subscribe and save order 1 week early 	I am not able to ship your monthly subscription one week early 	A3RD486RQUI2XV
Do you sell ypur online products in-store 	I do not know if we sell our online products in-store	AYJGJAIY0EXW
Does your store price match branded bags with online price if I have to stop by and purchase an item 	I do not know if the store price match branded bags with online price 	3YLPJ8OXX85E0D9W2ZHW4KQVP9FX4U
Do you do tours 	I am not able to do tours	A23CTGXNDDW5LC
Do you have educational programs 	I do not know if we have education programs 	A13GUTDMGGZZDL
How do I know which product is right for me 	I do not know which product is right for you 	A325WS381BHOHH
When is this newest product going to be available 	I do not know when the newest product is going to be available 	A1J0GU26323WVA
I 'm trying to find a place that will board pets for 2-3 nights on short notice . Does your place do anything like that 	I do not know if our place will board pets for 2-3 nights on short notice 	3EN4YVUOUCK43VSH5640AMFE765XJL
Should I call ahead before coming in for research 	I do not know if you should call ahead before coming in for research 	A1JBSFXMMRGSQD
What is your daily admission fee 	I do not know what our daily admission fee is 	A3U0VQ420HIMQ0
Are international transit times always met 	I am not able to tell you if international tansit times are always met 	A116N2LEI6O7HB
Can you reserve the Museum for events 	I am not able to reserve the Museum for events	A23CTGXNDDW5LC
How do I terminate my software license contract 	I am not able to terminate your software license contract 	A1BWNS27NA1JAP
I need to change the date of my monthly payment from the 1st to the 15th of each month 	I am not able to change the date of your monthly payment from the 1st to the 15th of each month 	A3GNQDFPZALU92	
How do I make a correction to my online order 	I do not know how you would make a correction to your online order 	A3RO0QIXW4IX3Y
What name should I enter in my account 	I do not know what name you should enter in your account 	A116N2LEI6O7HB
Are there any deferment options for my next payment 	I do not know if there are deferment options for your next payment 	A260AFDCSXBQOH
What is the difference between a tourist visa and a business visa 	I do not know what the difference is between a tourist visa and a business visa 	A16VTK6KZ1U69H
My tracking shows that item is delivered but I have n't received it yet , could you please check it	I am not able to check it even though your tracking shows that item is delivered but you have n't received it yet 	3SZYX62S5GS2HH75YRW8FDJLNCW75F
How can I change my appointment to a later time on September 4th ? I have another appointment and need to reschedule please 	I do not know how you can change your appointment to a later time on September 4th	32PT7WK7DM7FKBLBBLB108VXVR83DE
If I buy a flight ticket with ANA SKY COIN , do I have to use the flight ticket within the ANA SKY COIN period of validity 	I do not know if you have to use the flight ticket within the ANA SKY COIN period of validity 	A2K9PB0U45O0MU
What is one serving 	I do not know what one serving is 	A2NI2HSU84PHJW
What flavors do you offer of this item 	I do not know what flavors we offer for this item 	A31A4YKVSOYRVS	
Will my product be repaired or replaced under warranty 	I do not know if your product will be repaired or replaced under warranty 	AJ7MWBQFNH3E4
WHAT ARE THE STADIUM TOURS & MUSEUM OPENING HOURS	I do not know what the opening hours are 	A3722NOMVUK89T
There 's been a lot of flooding in my area ; is this going to affect how long it takes my item to arrive 	I do not know how long it will take your item to arrive 	AD9O852KPYLHY	
My spouse and I are filing as married filing separately . We both contributed to the support of our son . Can we both claim a dependency exemption for him on our separate returns 	I do not know if you and your spouse can both claim your son as a dependency exemption if you file separate returns , since you both contributed to his support 	A1JBSFXMMRGSQD
How can I find out the status of my order 	I do not know how to find the status of your order 	AJKA9BKC011F2
I 'm unable to find an old order on my history 	I am not able to find your old order history 	AJNQ2PBD07FKE
Can I view the security questions that I set up 	I do not know if you can view the security questions 	A2NI2HSU84PHJW
Can I change the day on my flight from New York to Vancouver from Wednesday to friday 	I do not know if you can change the day of your flight 	3XBXDSS888BAYLGH8RGDQ1S6BVAXLN
I just received my new phone . How do I port my number from my old carrier to this service 	I do not know how to port your number 	3E9ZFLPWOYK88K8BNOJ0YL0EURGXI9
Do I receive a discount on admission tickets purchased for guests 	I do not know if you receive a discount on admission tickets purchased for guests 	A1S8DYWNS59XWB
Once I enter the venue , can I leave and return	I do not know if you can leave and return once you enter the venue 	A3G2FBKYCRD5Q8
How do I report equipment that is returned to IBM or sold to another business 	I do not know how you can report equipment that is returned to IBM or sold to another business 	A2K9PB0U45O0MU
Can I apply in person , using a paper application 	I do not know if you can apply in person , using a paper application 	A3SS1F4F3JE7CU
Can I have the delivery date for this package sent to me at an earlier time instead of later 	I do not know if the delivery date can be sent to you earlier	3I7SHAD35MO0POSBQQDUWFU797M7M5
Do you need the last 4 digits of my social 	I do not know if you need the last 4 digits of your social 	ASFR82SJYMGNU
Will my membership card be mailed to me 	I do not know if the membership will be mailed to you 	A2NI2HSU84PHJW
When does a private lesson package expire	I do not know when a private lesson package expires 	A7SXWHGK8B40R
Is an employer required to shred paperwork that contains personal information 	I do not know if an employer is required to shred paperwork that contains personal information 	A2I4VNAS21FXCE
I placed an order so why have I not received a confirmation email	I do not know why you have not received a confirmation email 	A1HQRT1UG6ERGL
Are there optional upgrades to the standard Powertrain Coverage 	I do not know if there are optional upgrades to the standard Powertrain Coverage 	A2NI2HSU84PHJW
Where can I get information on volunteering at the Museum 	I do not know where you could find information on volunteering at the museum 	A3AI03PYJ47OVC
Is there a chance I can pay once for a yearly subscription instead of monthly 	I do not know if you can pay once for a yearly subscription instead of monthly 	A3RD486RQUI2XV
Where can I find 2018 plans and prices 	I do not know where you can find 2018 plans and prices 	A9LX66EQWDRQ5
Must I serve if I am not a United States citizen 	I do not know if you must serve if you are not a United States citizen 	A2NI2HSU84PHJW
If a taxpayer adopts the child of his or her registered domestic partner as a second parent or co-parent , may the taxpayer -LRB- ' adopting parent ' -RRB- claim the adoption credit for the qualifying adoption expenses he or she pays to adopt the child 	I do not know if the taxpayer can claim the adoption credit for the qualifying adoption expenses 	A2K9PB0U45O0MU
What kinds of alcohol are available in Guatemala	I do not know what kinds of alcohol are available in Guatemala 	A2K9PB0U45O0MU
Do you plan to produce an online format 	I do not know if I plan to produce an online format 	A1JBSFXMMRGSQD
Are service dogs allowed at the zoo 	I do not know if service dogs are allowed at the zoo	A23CTGXNDDW5LC
Would it be faster if I picked up the order instead 	I do not know if it would be faster if you picked up the order instead 	A3VV5FFG6GXE1S	
I placed an order yesterday , can you tell me what account that is on 	I am not able to tell you what account that is on	3QI9WAYOGQ3KJJRBRD4O2ATH6LJS62
Is it possible to change the shipping address on something I ordered yesterday 	I do not know if it is possible to change the shipping address 	AD9O852KPYLHY	
