How can I book a tour 	I do not know how you can book a tour 	A16VTK6KZ1U69H
I would like to use some of your recipes on my website . May I have permission to use your recipes 	I am not able to give you our permission to use our recipes on your website 	A116N2LEI6O7HB
Do you offer shipping insurance on your items 	I do not know if we offer shipping insurance on our items 	A2G9G9KF1S6X75	
When can I expect my invitation and how will it be sent 	I do not know when you can expect your invitation or how it will be sent 	A3I9FTHSULHPYS
Can I rent Deepwood for a wedding or special event 	I do not know if you can rent Deepwood for a wedding or special event 	A1JBSFXMMRGSQD
How many miles per gallon does this car get 	I do not know how many miles per gallon this car gets 	A9LX66EQWDRQ5	
Which towns does your pizza restaurant deliver to 	I do not know which towns my pizza restaurant delivers to 	A8F4B0854KTXO	
Does the no-tax-due threshold apply to the individual members of the combined group or the combined group as a whole 	I do not know if it applies to individual members or the combined group 	A13GUTDMGGZZDL
How do I dispute a charge on my credit card bill 	I do not know how you dispute a charge on your credit card bill 	A1YKWG46AWMPUX	
I have a coupon here , but I ca n't tell if it applies to everything in the store or just books . Can I use it on journals 	I do not know if you can use it on journals 	AD9O852KPYLHY	
Is there some sort of satisfaction survey I can fill out to show how helpful you 've been 	I do not know if there is a satisfaction survey 	AD9O852KPYLHY	
Will we have to wait	I do not know if you will have to wait 	A1J0GU26323WVA
What are the rental rates on your moving trucks 	I am not able to tell you the rental rates on our moving trucks 	AE9M4Z1NCYSDM	
How do I go about making a return	I do not know how you would go about making a return 	A3RD486RQUI2XV
Will it stain my swimsuit 	I do not know if it will stain your swimsuit 	A1JBSFXMMRGSQD
What 's the status on my order 	I do not know what the status is on your order 	A2YQAE441JMA7V	
What do you guys charge for shipping 	I do not know what we charge for shipping 	A31A4YKVSOYRVS	
The tracking number says delivered but I did n't get my item , what do I do 	I do not know what you do if the tracking number says delivered but you did n't get your item 	A1GAARR4GOOZCO	
Do you offer group discounts 	I do not know if we offer group discounts 	A3RO0QIXW4IX3Y
I see that there are two plans that you offer . One has a higher rate per purchase but lower percentage . Can you advise me on which I should use 	I am not able to advise you on those plans 	3B9J25CZ2559Z00C14HROALR27USCU
Does MobileIron support delegation of administrative roles and functions 	I do not know if MobileIron supports delegation of administrative roles and functions 	A2K9PB0U45O0MU
There 's no way this package should take long to deliver , where did it go off to 	I do not know where it went off to	3PIOQ99R7YE85HP7FZL5JMXRM8TUNU
How do I cancel my monthly subscription service 	I do not know how to cancel your subscription 	A1HQRT1UG6ERGL
How can I get in contact with my teacher	I do not know how can you get in contact with your teacher 	A3SS1F4F3JE7CU
Can you tell me who the owner of the hardware store is 	I am not able to tell you who the owner is 	3YD0MU1NC2TZNNJMTNNPNOZ7FQX7AL
Is there a limit to the number of applications I can submit 	I do not know if there is a limit to the number of applications you can submit 	A2LQ9NP944M61Z
Where can I find class prices 	I do not know where you can find class prices 	A1X3SF2W1QQBY1
I want to have my scheduled pickup come a week later instead of tomorrow , I have too much going on	I do not know if you can change your scheduled pickup 	3IWA71V4TI8SF0DALNAB1IA9L0M6XP
I need to call my sons school , Can you give me the number 	I do not know the phone number for the school 	32FESTC2NHIPEDSGQ9CR3B3FN4FUCC
When responding to a charge by the Equal Employment Opportunity Commission -LRB- EEOC -RRB- or a state fair employment agency , should an employer provide its entire handbook or full policies in support of its position 	I do not know if an employer should provide its entire handbook or full policies in support of its position 	A2NI2HSU84PHJW
What is HIPAA 	I do not know what HIPAA is 	A1JBSFXMMRGSQD
Are the green grapes the best	I do not know if the green grapes are the best 	A31A4YKVSOYRVS	
Can you help me order this as a gift for my grandma 	I am not able to help you order that as a gift for your grandma	AJ7MWBQFNH3E4
What is Beiersdorf 's attitude regarding sustainability 	I do not know what Beiersdorf thinks about sustainability	APF1EAZT104LQ
Can you tell me if you have waist sizes for men above 46 	I do not know if we have waist sizes for men above 46 	AD9O852KPYLHY	
Do you accept Discover card 	I am not able to accept Discover card	A23CTGXNDDW5LC
How do I select vendors for my event 	I do not know how you select vendors for your event 	A1JBSFXMMRGSQD
I forgot to cancel my trial subscription but no longer want this service , is their anyway to reverse these charges 	I am not able to reverse the charges 	3DGDV62G7O1ZOQSICUORHS7U3WB2PG
Can we spend the night in an RV in the Zoo 's parking area 	I do not know if you can spend the night in an RV in the Zoo 's parking area 	A13GUTDMGGZZDL
How can I purchase my membership online if I prefer not to use my personal credit card information	I am not able to tell you how you can purchase your membership online if you prefer not to use your personal credit card information 	A116N2LEI6O7HB
When can I expect to see the charge placed on my card 	I do not know when you should expect to see the charge	APF1EAZT104LQ
Where did the configuration tools go 	I do not know where the configuration tools go 	A1IMICF9ISISZN
I need to renew my loan 	I do not know how to renew your loan 	AE9M4Z1NCYSDM	
How can I follow you on Facebook 	I do not know how you can follow us on Facebook	AYJGJAIY0EXW
What if I make a mistake 	I do not know what you can do if you make a mistake 	A2VIN0EE9BGPSH
How do I change information submitted on my online application 	I do not know how you change information submitted in your online application 	A16NITTBMCSN0V
Do I have to pay an employee for unused sick time 	I do not know if you have to pay an employee for unused sick time 	A1J0GU26323WVA
Is Kemppi active in every continent 	I do not know if Kemppi is active in every continent 	A3I9FTHSULHPYS
What are random bag checks 	I do not know what random bag checks are 	A1J0GU26323WVA
How do I make corrections to prior time sheets 	I do not know how you make corrections to prior time sheets 	A1X3SF2W1QQBY1
I ca n't make it in person to pick up some packages . Could I have someone else come by and collect them for me 	I am not able to have someone come and pick up your packages 	3UOMW19E6DY8TY21P84JVZBZONN5C6
How do I add a family member to my benefits 	I do not know how you can add a family member to your benefits 	A13GUTDMGGZZDL
Does the Spanish version of the Form I-9 contain the same features as the English smart version 	I do not know if the Spanish version of the Form I-9 contains the same features as the English smart version 	A1X3SF2W1QQBY1
How can I reschedule a flight I booked ? This one I booked is n't going to be needed anymore for me 	I do not know how you can reschedule a flight you booked	3T8DUCXY0NY8G26OEKCQWPG5Y569TK
Can I return this car at 3 PM instead of 4 PM 	I do not know if you can return this car at 3 PM instead of 4 PM 	A325WS381BHOHH	
What do I need to do after completing booking 	I do not know what to do after you complete booking 	A2115OWJ0CKOB3
What legislation affects benefits 	I do not know what legislation affects benefits 	AFS36YMNN8A2J
I need to add a spouse to my policy 	I am not able to add your spouse to your policy 	A31A4YKVSOYRVS	
What qualifications stand me in good stead for finding a job in Germany 	I do not know what qualifications stand you in good stead for finding a job in Germany 	A16VTK6KZ1U69H
What is the price of admission 	I do not know the price of admission 	A3G2FBKYCRD5Q8
How many people are attacked each year by sharks 	I do not know how many people are attacked by sharks each year	A3NZLRU95OULXB
Can you help me with my account ? It is blocked	I am not able to help you with your blocked account 	A9LX66EQWDRQ5	
How can I book Dorint Hotels & Resorts 	I do not know how you can book Dorint Hotels & Resorts 	A1J0GU26323WVA
How can I check to see which of my dependents I am covering 	I do not know how you can check to see which dependents you are covering 	A2K9PB0U45O0MU
If I am a Member , do I receive free admission to SMoCA 	I do not know if you receive free admission to SMoCA 	A2NI2HSU84PHJW
What do fossils have in common with paintings , and scientific instruments with coins 	I do not know what fossils have in common with paintings , and scientific instruments with coins 	A2K9PB0U45O0MU
What are your payment options	I do not know what the payment options are 	A13GUTDMGGZZDL
What services do the film commissions provide 	I do not know what services the film commissions provide	APF1EAZT104LQ
How can I order more of that fabulous product 	I do not know how to order more product 	AJ7MWBQFNH3E4
Do you offer any senior , student , or military discounts 	I am not able to tell you if we offer any senior , student , or military discounts 	A1JBSFXMMRGSQD
So this customer is trying to purchase this lamp but it does n't have a UPC code on it , do I go to the back and find another one just like it to scan 	I do not know if you should find another one or not 	3KWGG5KP6JU615N7H7L5C1MLAIDCM3
Do you walk my dog with other people 's dogs 	I do not know if we do 	A1DWQO9X2ZQ35G
Can I park my car at the Miffy Museum 	I do not know if you can park your car at the Miffy Museum 	A3O4VPJT4GOBMB
Is there a place to eat in the museum 	I do not know if there is a place to eat in the museum 	A2NI2HSU84PHJW
Please email me an application for a new account 	I am not able to email you an application for a new account 	A31A4YKVSOYRVS	
What is an ASO 	I do not know what an ASO is 	A1J0GU26323WVA
Are all downloadable images of artworks on The Met 's website suitable for publication 	I do not know if all downloadable images of artworks on The Met 's website are suitable for publication 	A3CL6GEDFNQGQY
Is the venue handicap and wheelchair accessible	I do not know is the venue handicap and wheelchair accessible 	A3SS1F4F3JE7CU
I submitted an application several months ago , but never heard anything back . Is there a still a chance that I could volunteer	I do not know if there is a chance you could still volunteer 	A2K9PB0U45O0MU
Can we build our own HR reports 	I do not know if you can build your own HR reports 	A3G2FBKYCRD5Q8
Can I get a discount if I order large quantities 	I do not know if you can get a discount if you order in large quantities 	AD9O852KPYLHY	
If an employee is fired unexpectedly , how can the employer satisfy state law requiring the employer to pay the employee immediately 	I do not know how the employer can satisfy state law requiring the employer to pay the employee immediately if the employee is fired unexpectedly 	A1J0GU26323WVA
What if the database does not contain the name of the person I am looking for 	I do not know what to do if the database does not contain the name of the person you are looking for 	A3CL6GEDFNQGQY
Can you please check if the item ingredients are the same as the previous version 	I am not able to check if the item ingredients are the same as the previous version 	A9LX66EQWDRQ5	
I forgot my user ID and/or password , what do I do 	I do not know what you do	A23CTGXNDDW5LC
Do you have a museum store	I do not know if we have a museum store 	A7SXWHGK8B40R
Was my complaint reveiwed by a manager 	I do not know if your complaint was reviewed by a manager 	A2EAJXBORHT44T	
What types of spiritual care services are available 	I do not know the types of spiritual care services that are available 	A2VIKCIM9TZL22
Where is ' Meet the Animals ' 	I do not know where ' Meet the Animals ' is 	A8O98QNRG9SHV
Do you sell matcha in tea bags 	I do not know if we sell matcha in tea bags 	A3SS1F4F3JE7CU
How do I view my upgrade eligibility status from my device 	I do not know how you view your upgrade eligibility status from your device 	A235UQRA8GE18X
How do I register for PACER 	I do not know how you would register for PACER 	A16NITTBMCSN0V
What do I do if I think I might be having a stroke 	I do not know what you do if you think you might be having a stroke 	A3R71HP45TBQ7O
If an employee resigns with two-weeks ' notice , and we tell the employee to leave prior to the end of the two-week period , are we obligated to pay the employee for the full two weeks 	I do not know if you are obligated to pay the employee for the full two weeks 	A7SXWHGK8B40R
What are the requirements for applying for a residence card , or for the issue of an address card 	I do not know what the requirements are for applying for a residence card , or for the issue of an address card 	A7SXWHGK8B40R
What will I see in the Museum 	I do not know what you well see in the museum 	A2LQ9NP944M61Z
What is a Flexible Spending Account -LRB- FSA -RRB- 	I do not know what a Flexible Spending Account -LRB- FSA -RRB- is 	AZLZA0Q87TJZO
May I loan my membership card to my mother , sister , nanny , etc. 	I do not know if you may loan your membership card to your mother , sister , nanny , etc. 	A2EJ7U3TZAKROG
How long does it usually take to ship this product 	I do not know how long it usually takes to ship this product 	AE9M4Z1NCYSDM	
Does your company provide a shuttle back to the airport when I return 	I am not able to tell you if we provide a shuttle	APF1EAZT104LQ	
Are returns allowed even if the product is n't damaged 	I do not know if returns are allowed even if the product is n't damaged 	AE9M4Z1NCYSDM	
How does the warranty on my product work 	I do not know how the warranty on your product works 	A1YKWG46AWMPUX	
Does the BioPark accept pet donations 	I do not know if the BioPark accepts pet donations 	A3G2FBKYCRD5Q8
Do we have to change partners during group classes 	I do not know if you have to change partners 	A13GUTDMGGZZDL
Does your ice cream shop offer dairy free options 	I do not know if we offer dairy free options 	A9LX66EQWDRQ5	
How can I place an order using my tax exempt number 	I do not know how you can place an order using your tax exempt number 	A5VBIZ2KIQ1R8
How much can I save by bundling all my insurance items together 	I do not know how much you can save by bundling your insurance items together 	A1YKWG46AWMPUX	
Do I get a discount if I preorder an item 	I do not know if you get a discount if you preorder an item 	A8F4B0854KTXO	
How do I renew my membership 	I do not know how you renew your membership 	A3I9FTHSULHPYS
Why does the museum charge admission	I do not know why the museum charges admission 	A1A0PNOBFTTHGP
I would like someone to explain the specs of the products as I am totally new to this 	I am not able to explain the specs of the products 	A3FIJGXCWIHHQ5	
Do you have a preferred customer program 	I do not know if we have a preferred customer program	A23CTGXNDDW5LC	
Is there a group rate or a family rate 	I do not know if there isa group rate or a family rate	A23CTGXNDDW5LC
What is the minimum GRE score 	I am not able to tell you the minimum GRE score 	AT7ADQKXKXEWY
Can I take photographs in the museum using , for example , a digital camera 	I do not know if you can photographs using a digital camera 	A13GUTDMGGZZDL
What if I do n't like the vehicle that I have a deposit for or I have purchased another vehicle 	I do not know what car you have a deposit for 	A3722NOMVUK89T
Can I speak to a manager 	I do not know if you can speak to a manager	A23CTGXNDDW5LC
I only have one good hand . Is the Zinger for me 	I do not know if the Zinger is for you 	A1XNCA1SVTT15B
Will you accept orders to Canada 	I am not able to accept orders to Canada 	A3RD486RQUI2XV
I scheduled a payment through the app but I need to change the amount . Can you help me with this 	I am not able to help you with this	30U1YOGZGAOJ4S6Q10C28G39N76SDU
What are the opening times / events on at St Katherine 's Heritage Centre , Canvey Island	I am not able to tell you the opening times / events on at St Katherine 's Heritage Centre , Canvey Island 	A2UBEPT605E8T2
Do you have any free , or donation based hours 	I do not know if we have any free or donation based hours 	A2HKTM4Z8652
What kinds of research materials are available at the Library 	I am not able to tell you what kinds of research materials are at the library 	APF1EAZT104LQ
Q -- is the entire museum accessible to disabled visitors	I do not know if the entire museum is accessible to disabled visitors 	A5VBIZ2KIQ1R8
Can Cardio Dance really work as a gym replacement 	I do not know if Cardio Dance can work as a gym replacement 	A3GVKU8KSX3RZU
What 's included in the cost of the course 	I do not know what is included in the cost of the course 	A2VFX3J4B1I22X
Do I have to inform you if in my group there are children under 6 years of age 	I do not know if you have to inform us if in your group there are children under 6 years of age 	A3I9FTHSULHPYS
What does ' Use Your Lid ' Mean 	I do not know what ' Use Your Lid ' means 	A13GUTDMGGZZDL
What type of attention can my child expect to get while in class 	I do not know what type of attention you child can expect to get 	A325WS381BHOHH
Do I have to sign a contract to have your service 	I do not know if you have to sign a contract to have our service 	ASFR82SJYMGNU
May an employer make up for a wage overpayment by paying the employee less in the next wage payment 	I do not know if an employer can make up for a wage overpayment by paying the employee less in the next wage payment 	A2HKTM4Z8652
Are there guided tours of the Fashion Museum 	I do not know if there are guided tours of the Fashion Museum 	A16NITTBMCSN0V
Will I be charged for my car reservation in advance 	I do not know if you will be charged for your car reservation in advance 	A2EJ7U3TZAKROG
How can an employer minimize the risk of family responsibility discrimination claims 	I do not know how an employer can minimize the risk of family responsibility discrimination claims 	A2UBEPT605E8T2
Can I confirm my flight over the phone 	I am not able to confirm your flight over the phone 	A3GNQDFPZALU92	
I already placed an order , can I add to it 	I do not know if you can add to your order 	AD9O852KPYLHY	
What is the purpose of the GT Key 	I do not know the purpose of the GT key 	A2VIKCIM9TZL22
When will you get this item back in stock 	I do not know when this item will be back in stock 	AD9O852KPYLHY	
How are levels of classes and teams chosen 	I do not know how classes and teams are chosen 	A1HLG5NN2I16GN
Can you tell me where my order is 	I am not able to tell you where your order is 	AJKA9BKC011F2
Your items are made in any number of countries , can I specifiy the country of origin I want my item to be from 	I do not know if you can specify the country of origin you want your item from 	AE9M4Z1NCYSDM	
It says my package was lost in transit . When can I receive my refund 	I do not know when you can receive your refund 	AD9O852KPYLHY	
Can we bring outside food into the Museum 	I do not know if you can bring outside food into the museum 	A2VIKCIM9TZL22
Will my information be secure with your company	I do not know if your information will be secure 	AJNQ2PBD07FKE
When must an employer include the fair market value of an employee 's personal use of a company-provided cell phone in the employee 's taxable income 	I do not know when an employer must include the fair market value of an employee 's personal use of a company-provided cell phone in the employee 's taxable income 	A2NI2HSU84PHJW
Is there is a way to limit an individual 's data use with The Verizon Plan 	I do not know if there is a way to limit an individual 's data with The Verizon Plan 	A2NI2HSU84PHJW
I lost my pass and need a replacement . What should I do	I do not know how you should get a replacement pass 	A2VIKCIM9TZL22
I was supposed to get a certificate of authentication along with my painting , but it never came . Are you guys able to send me an official one ? If not I will need to return this work of art 	I do not know if we can send a certificate of authentication 	3JAOYN9IHLUH2JJEIW5PNZ9L4EJ33G
When will the next drop shipment arrive for my company 	I do not know when the next drop shipment will arrive for your company 	A1JBSFXMMRGSQD
I 'd like to upload some documents to my account but I 'm not sure how . Can you tell me 	I am not able to tell you how to upload document 	3VEI3XUCZRPGSA93RK3SI0F2FOQPRH
Where are the best places to go shopping in London 	I do not know the best places to go shopping in London 	A16NITTBMCSN0V
What are the benefits of Family Membership 	I do not know what are the benefits of Family Membership 	A3SS1F4F3JE7CU
Is it possible to get the professional diploma which I obtained abroad recognised 	I do not know if it 's possible to get the professional diploma you obtained abroad recognised 	A2VIKCIM9TZL22
How do I contact the Office of Graduate Studies 	I do not know how you contact the Office of Graduate Studies 	A7SXWHGK8B40R
After I have applied online , how can I contact a hiring manager or a recruiter 	I do not know how you can contact a hiring manager or a recruiter 	A3G2FBKYCRD5Q8
How can we book our school group or birthday party 	I do not know how you can book your school group or birthday party 	A2NI2HSU84PHJW
Can I pay for my program reservation on account 	I do not know if you can pay on account 	A13GUTDMGGZZDL
Do you place an incidental hold on my credit card when I check in	I do not know if we place an incidental hold 	A13GUTDMGGZZDL
Can I make changes to my reservation after I have purchased it 	I do not know if you can make changes to your reservation 	A2NI2HSU84PHJW
I do n't know what shops are in my area that can fix my car can you help me look up a couple and provide me their phone numbers 	I am not able to look up shops or provide their phone numbers 	3NCN4N1H1G9T9IG1F84AEW53XNMNB6
Can visitors park in the streets around the Zoo 	I do not know if visitors can park in the streets around the zoo 	A13GUTDMGGZZDL
I made a online purchase a few minutes ago but did not get a confirmation email . Would you be able to track my order and re-send that email to me 	I am not able to track your order and re-send that email to you	3ZFRE2BDQ96U3AXLNS7MYG34Q4IZX8
How can I update my information online 	I do not know how you can update your information online 	ARCNENCVA0STW	
Can you change my shipping from expedited to standard 	I am not able to change your shipping from expedited to standard 	A3GNQDFPZALU92	
Can I pay by check or money order 	I do not know if you can pay by check or money order 	A83LGA6YEC488
Where can I find my XFINITY username and password 	I do not know where you can find your XFINITY username and password 	A3CL6GEDFNQGQY
Can I order tickets by phone or online 	I do not know if you can order tickets by phone or online 	A1JBSFXMMRGSQD
Do you guys have a mobile app 	I do not know if we have a mobile app 	A2IXBTOWQRCLPZ	
What is the capacity for an event 	I do not know the capacity for an event 	A1JBSFXMMRGSQD
Are your products ethically sourced 	I do not know if our products are ethically sourced 	A1F04SJJSSWA1N
What English language qualifications do I need 	I am not able to tell you what english language qualifications you need	A3EMEMWJDM5DAR
Is e-cigarette use protected by state laws prohibiting discrimination against employees for engaging in legal off-duty activities 	I do not know if e-cigarette use is protected by state laws prohibiting discrimination against employees for engaging in legal off-duty activities 	A3U0VQ420HIMQ0
I have a museum card . Do I still need to make a reservation 	I do not know if you need it to make a reservation 	A13GUTDMGGZZDL
I purchased an airline ticket to Hawaii and my flight has been canceled due to a Hurricane heading there . How can I reschedule my flight 	I do not know how to help you reschedule your cancelled flight to Hawaii 	3GL25Y6843MU43Y283HSQE7VB00XMP
Has the museum opened 	I do not know if the museum has opened 	A3I9FTHSULHPYS
I would like to apply for your store card 	I am not able to help you apply for our store card 	A3RD486RQUI2XV
Can I access my car once in the Zoo 	I do not know if you can access your car once in the zoo 	A2NI2HSU84PHJW
When will you be offering more of this item 	I do not know when we will be offering more of this item	A23CTGXNDDW5LC
Do you hire out wheelchairs , mobility scooters or pushchairs 	I am not able to hire out wheelchairs , mobility scooters , or pushchairs 	ARKAJ6PL85CME
Will I get notification 24 hours in advance about my appointment via text message	I do not know if you will get a notification 24 hours in advance about your appointment via text message 	301KG0KX9CD7B9UUTHGM8J53H512HB
How often should I use Wag 	I do not know how often you should use Wag 	A2K9PB0U45O0MU
What is the latest date that I can arrive in Ireland with my Visa 	I am not able to tell you the latest date you can arrive in Ireland with your Visa 	A355BVFIOODRH2
How do I remove an ineligible dependent who does not meet the eligibility definition 	I do not know how to remove an ineligible dependent 	ABN6GDFW4N8AK
Can I bring a pet 	I do not know if you can bring a pet 	AZLZA0Q87TJZO
I returned a package but it has n't been credited to my account yet . Can you tell whether it was done 	I am not able to tell whether the credit has been made to your account yet 	371Q3BEXDH1M7TBMTI1ZZ8MCBPGZS0
Do I have flood insurance ? If so , can I file a claim ? If not , can I get some for yesterday 	I do not know if you have flood insurance	30UZJB2POH4KGY6IWFTI2W75IAA356
I 'm a member of a museum that offers NARM reciprocity . What are my benefits at M * AR 	I do not know what your benefits are at M * AR 	A9LX66EQWDRQ5
What is the smoking policy at the Zoo 	I do not know the smoking policy at the zoo	A16184N1RO5OJV
Is there an early departure fee 	I do not know if there is an early departure fee 	A3I9FTHSULHPYS
What are my payment options 	I do not know what your payment options are 	A325WS381BHOHH	
How can I track orders Shipped by Newegg 	I do not know how you can track orders shipped by Newegg 	A2LQ9NP944M61Z
What is the volunteer commitment 	I do not know what the volunteer commitment is 	ARKAJ6PL85CME
I would like to get an invoice sent along with my order 	I am not able to sent you an invoice along with your order 	ASFR82SJYMGNU
How does brown sugar differ from white sugar 	I do not know how brown sugar differs from white sugar 	A9LX66EQWDRQ5
Are there security features for additional users 	I do not know if there are security features for additional users 	A2866TYG0D96LM
How large are class sizes 	I do not know how large class sizes are 	A2K2MFQMN31DZ
Can I return this to any store 	I do not know if you can return this to any store 	ASFR82SJYMGNU
Can I exchange items for store credit	I am not able to exchange items for store credit	A1SNC8UL8YFRH5
Is the use of virtual credit cards for health care claim payments covered by HIPAA transactions requirements 	I do not know if the use of virtual credit cards for health care claim payments are covered by HIPAA transactions requirements 	A2I4VNAS21FXCE
Does your hotel offer free airport shuttle service 	I do not know if our hotel offers free airport shuttle service 	A3GNQDFPZALU92	
I need to correct the spelling of my name on my account 	I am not able to correct the spelling of your name on your account 	A9LX66EQWDRQ5	
I need help with my cart	I am not able to help with your cart 	A2TKHXY755FAM
If I ordered an item online can I return it in store	I am not able to tell you if you ordered an item online whether you can returni it in store	AYJGJAIY0EXW
I 'm new to the area . Can you send me a list of local restaurants 	I am not able to send you a list of local restaurants 	3R5LWXWHR00UCT2GX0JXD9NYFEOXGH
When do I need to provide my financial statement 	I do not know when you need to provide your financial statement 	A16VTK6KZ1U69H
My question is about my current premium . I noticed that I can actually pay a lower premium if I switch to a dual vehicle policy , is that right 	I do not know if you will pay a lower premium 	3MG8450X2O28821KVEYXNB2MMNUPUL
When will this item be back in stock 	I do not know when this item will be in stock 	AADRVG2QVZH75	
How do I get census records 	I do not know how you can get census records 	A2UBEPT605E8T2
I 'd like to order your as seen on t.v. product but I do not have a credit card . Do you accept C.O.D. orders 	I do not know if we accept C.O.D. orders 	3ZG552ORAMWCTAPEY6XQNKWCPKC2V1
Do I have to print my tickets 	I do not know if you have to print your tickets 	AXY0D2AMLKE2A
How do I purchase tickets online 	I do not know how you purchase tickets online 	A1J0GU26323WVA
I 'm a classically trained dancer , can I take an advanced/challenging class	I do not know if you 're a classically trained dancer if you can take an advanced/challenging class 	A1JBSFXMMRGSQD
How can I find a physical store location 	I am not able to find you a physical store location 	A112W2FKT6UT62
Could you please check on the status of my order 	I am not able to check on the status of your order 	AD9O852KPYLHY	
Are mashed potatoes a real pizza topping 	I do not know if mashed potatoes are a real pizza topping 	A20WRVVT7WQFT7
My child got on my computer and bought something that I do n't want , I need to cancel this order 	I am not able to help you cancel the order 	A325WS381BHOHH	
When will a new tour open 	I do not know what a new tour will open 	A13GUTDMGGZZDL
Can I get the status of my order 	I am not able to provide the status of your order 	AYJGJAIY0EXW
Will we need to purchase dancing shoes	I do not know if we will need to purchase dancing shoes 	A1THXHPVWVEWNZ
Can my bill due date be extended by two weeks 	I do not know if your bill due date can be extended by two weeks	AYJGJAIY0EXW
What Is Fool 's Gold 	I do not know what Fool 's Gold is 	A1J0GU26323WVA
Where do I go to report for jury duty 	I do not know where you go to report for jury duty 	A7SXWHGK8B40R
How does one change the delivery schedule for an item they ordered ? I wo n't be there to pick it up unfortunately 	I do not know how one changes the delivery schedule for an item they ordered	3G9UA71JVVMAOGMQNT02GN2Q5DR7J1
How often do you update your physical catalog 	I do not know how often we update our physical catalog	A23CTGXNDDW5LC
Are you the National Park Service 	I do not know if we are the National Park Service	A23CTGXNDDW5LC
How secure is my data with HeavenHR 	I do not know how secure your data with HeavenHR 	A3CL6GEDFNQGQY
Is the hardware to assemble the kit included 	I do not know if the hardware to assemble the kit is included 	AD9O852KPYLHY	
What will happen after I apply 	I do not know what will happen after you apply 	A7SXWHGK8B40R
Can Dealer Teamwork update the specials for me 	I do not know if a Dealer Teamwork can update the specials for you 	A2K9PB0U45O0MU
What is group therapy like	I do not know what group therapy is like 	A30YFEIPGXNWJL
When do hospitals have to meet the Medicaid meaningful use requirements 	I do not know when hospitals have to meet Medicaid meaningful use requirements	APF1EAZT104LQ
I want this invoice sent to my fax 	I am not able to send the invoice to your fax 	A3O81LHBBI8NPK
Can I have an independent inspection done on the car before I buy it 	I do not know if you can have an independent inspection done 	A2NI2HSU84PHJW
